sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.8000;113;113;table lamp;0.4176;stove;0.1312;studio couch, day bed;0.0654;pedestal, plinth, footstall;0.0292;chiffonier, commode;0.0282;table lamp;0.2719;stove;0.1135;studio couch, day bed;0.0653;desk;0.0572;medicine chest, medicine cabinet;0.0416;table lamp;0.4818;stove;0.0669;medicine chest, medicine cabinet;0.0390;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0327;studio couch, day bed;0.0269;table lamp;0.3316;stove;0.1375;studio couch, day bed;0.0639;desk;0.0411;chiffonier, commode;0.0366;table lamp;0.3880;stove;0.1309;studio couch, day bed;0.0561;medicine chest, medicine cabinet;0.0302;desk;0.0280
70;0.8000;113;113;white wolf, Arctic wolf, Canis lupus tundrarum;0.4748;Arctic fox, white fox, Alopex lagopus;0.4167;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0449;timber wolf, grey wolf, gray wolf, Canis lupus;0.0177;kuvasz;0.0110;white wolf, Arctic wolf, Canis lupus tundrarum;0.4937;Arctic fox, white fox, Alopex lagopus;0.2749;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1058;kuvasz;0.0573;timber wolf, grey wolf, gray wolf, Canis lupus;0.0161;white wolf, Arctic wolf, Canis lupus tundrarum;0.4704;Arctic fox, white fox, Alopex lagopus;0.3128;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0949;kuvasz;0.0531;timber wolf, grey wolf, gray wolf, Canis lupus;0.0177;white wolf, Arctic wolf, Canis lupus tundrarum;0.5113;Arctic fox, white fox, Alopex lagopus;0.3000;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0909;kuvasz;0.0318;timber wolf, grey wolf, gray wolf, Canis lupus;0.0225;white wolf, Arctic wolf, Canis lupus tundrarum;0.5739;Arctic fox, white fox, Alopex lagopus;0.2792;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0664;timber wolf, grey wolf, gray wolf, Canis lupus;0.0213;kuvasz;0.0179
70;0.8000;113;113;English foxhound;0.6457;Walker hound, Walker foxhound;0.2683;beagle;0.0529;Brittany spaniel;0.0074;Ibizan hound, Ibizan Podenco;0.0023;English foxhound;0.6406;Walker hound, Walker foxhound;0.2691;beagle;0.0541;Brittany spaniel;0.0083;Ibizan hound, Ibizan Podenco;0.0028;English foxhound;0.6295;Walker hound, Walker foxhound;0.2622;beagle;0.0629;Brittany spaniel;0.0079;Ibizan hound, Ibizan Podenco;0.0051;English foxhound;0.6037;Walker hound, Walker foxhound;0.2736;beagle;0.0671;Brittany spaniel;0.0097;Ibizan hound, Ibizan Podenco;0.0054;English foxhound;0.6210;Walker hound, Walker foxhound;0.2702;beagle;0.0620;Brittany spaniel;0.0084;Ibizan hound, Ibizan Podenco;0.0055
70;0.8000;113;113;green mamba;0.5382;vine snake;0.1876;green snake, grass snake;0.0636;pick, plectrum, plectron;0.0223;cucumber, cuke;0.0183;green mamba;0.4263;vine snake;0.2394;green snake, grass snake;0.1360;pick, plectrum, plectron;0.0218;hair slide;0.0097;green mamba;0.3434;vine snake;0.2519;green snake, grass snake;0.1344;pick, plectrum, plectron;0.0237;maraca;0.0192;green mamba;0.5119;vine snake;0.2424;green snake, grass snake;0.1115;pick, plectrum, plectron;0.0221;custard apple;0.0086;green mamba;0.6043;vine snake;0.1769;green snake, grass snake;0.1054;pick, plectrum, plectron;0.0119;custard apple;0.0103
70;0.8000;113;113;cradle;0.4721;bassinet;0.0622;birdhouse;0.0600;paper towel;0.0278;photocopier;0.0222;cradle;0.4319;birdhouse;0.0736;bassinet;0.0577;photocopier;0.0343;paper towel;0.0268;cradle;0.4761;bassinet;0.0671;birdhouse;0.0583;photocopier;0.0279;paper towel;0.0253;cradle;0.5079;bassinet;0.0800;birdhouse;0.0583;paper towel;0.0238;photocopier;0.0237;cradle;0.4522;birdhouse;0.0697;bassinet;0.0576;paper towel;0.0288;photocopier;0.0246
70;0.8000;113;113;cabbage butterfly;0.8508;daisy;0.0500;ant, emmet, pismire;0.0341;vase;0.0103;lacewing, lacewing fly;0.0078;cabbage butterfly;0.8867;daisy;0.0372;ant, emmet, pismire;0.0287;sulphur butterfly, sulfur butterfly;0.0072;lacewing, lacewing fly;0.0067;cabbage butterfly;0.8544;daisy;0.0551;ant, emmet, pismire;0.0352;sulphur butterfly, sulfur butterfly;0.0074;lacewing, lacewing fly;0.0069;cabbage butterfly;0.8306;daisy;0.0658;ant, emmet, pismire;0.0413;vase;0.0086;bee;0.0076;cabbage butterfly;0.8481;daisy;0.0505;ant, emmet, pismire;0.0353;vase;0.0105;lacewing, lacewing fly;0.0079
70;0.8000;113;113;racer, race car, racing car;0.2420;go-kart;0.1343;bobsled, bobsleigh, bob;0.0851;tow truck, tow car, wrecker;0.0619;sports car, sport car;0.0566;racer, race car, racing car;0.1861;go-kart;0.1517;bobsled, bobsleigh, bob;0.1115;tow truck, tow car, wrecker;0.0617;lawn mower, mower;0.0398;racer, race car, racing car;0.2711;go-kart;0.1780;tow truck, tow car, wrecker;0.0643;sports car, sport car;0.0636;bobsled, bobsleigh, bob;0.0575;bobsled, bobsleigh, bob;0.2156;go-kart;0.0846;sturgeon;0.0711;amphibian, amphibious vehicle;0.0540;racer, race car, racing car;0.0534;racer, race car, racing car;0.1869;go-kart;0.1850;bobsled, bobsleigh, bob;0.0855;tow truck, tow car, wrecker;0.0610;lawn mower, mower;0.0484
70;0.8000;113;113;Maltese dog, Maltese terrier, Maltese;0.2235;West Highland white terrier;0.1199;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1105;Sealyham terrier, Sealyham;0.0956;Old English sheepdog, bobtail;0.0656;Maltese dog, Maltese terrier, Maltese;0.1934;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1244;West Highland white terrier;0.1094;Sealyham terrier, Sealyham;0.0943;Old English sheepdog, bobtail;0.0664;Maltese dog, Maltese terrier, Maltese;0.2731;Sealyham terrier, Sealyham;0.1199;West Highland white terrier;0.1135;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0961;Old English sheepdog, bobtail;0.0494;Maltese dog, Maltese terrier, Maltese;0.2588;West Highland white terrier;0.1239;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0886;Sealyham terrier, Sealyham;0.0875;Old English sheepdog, bobtail;0.0686;Maltese dog, Maltese terrier, Maltese;0.2612;West Highland white terrier;0.1234;Sealyham terrier, Sealyham;0.0909;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0858;Old English sheepdog, bobtail;0.0652
70;0.8000;113;113;ballplayer, baseball player;0.2364;parallel bars, bars;0.0558;dumbbell;0.0481;horizontal bar, high bar;0.0362;prison, prison house;0.0353;prison, prison house;0.1058;punching bag, punch bag, punching ball, punchball;0.0336;ballplayer, baseball player;0.0244;binder, ring-binder;0.0231;scoreboard;0.0219;ballplayer, baseball player;0.1010;prison, prison house;0.0656;parallel bars, bars;0.0470;dumbbell;0.0418;horizontal bar, high bar;0.0273;ballplayer, baseball player;0.1084;prison, prison house;0.0652;parallel bars, bars;0.0458;dumbbell;0.0445;horizontal bar, high bar;0.0259;ballplayer, baseball player;0.1038;prison, prison house;0.0708;parallel bars, bars;0.0436;dumbbell;0.0401;horizontal bar, high bar;0.0246
70;0.8000;113;113;half track;0.9859;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0105;amphibian, amphibious vehicle;0.0016;garbage truck, dustcart;0.0005;jeep, landrover;0.0003;half track;0.9781;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0168;amphibian, amphibious vehicle;0.0024;garbage truck, dustcart;0.0005;jeep, landrover;0.0005;half track;0.9841;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0116;amphibian, amphibious vehicle;0.0018;garbage truck, dustcart;0.0006;jeep, landrover;0.0004;half track;0.9669;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0209;amphibian, amphibious vehicle;0.0059;jeep, landrover;0.0015;garbage truck, dustcart;0.0013;half track;0.8989;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0452;amphibian, amphibious vehicle;0.0450;thresher, thrasher, threshing machine;0.0015;harvester, reaper;0.0013
70;0.8000;113;113;vestment;0.8625;throne;0.0305;wig;0.0124;hoopskirt, crinoline;0.0118;perfume, essence;0.0085;vestment;0.3011;fur coat;0.1069;throne;0.1017;wig;0.0758;shower cap;0.0161;vestment;0.6098;throne;0.0957;wig;0.0495;fur coat;0.0477;feather boa, boa;0.0093;vestment;0.8649;throne;0.0400;hoopskirt, crinoline;0.0135;wig;0.0118;altar;0.0055;vestment;0.9075;throne;0.0279;wig;0.0137;hoopskirt, crinoline;0.0047;fur coat;0.0043
70;0.8000;113;113;tick;0.1935;slug;0.1280;ground beetle, carabid beetle;0.0912;ant, emmet, pismire;0.0812;dung beetle;0.0786;slug;0.1874;tick;0.1785;ground beetle, carabid beetle;0.0712;ant, emmet, pismire;0.0661;snail;0.0560;slug;0.1903;tick;0.1291;ant, emmet, pismire;0.0743;ground beetle, carabid beetle;0.0502;snail;0.0497;tick;0.1917;slug;0.1844;ground beetle, carabid beetle;0.0709;ant, emmet, pismire;0.0635;snail;0.0575;slug;0.1921;tick;0.1686;ant, emmet, pismire;0.0654;ground beetle, carabid beetle;0.0562;snail;0.0546
70;0.8000;113;113;abacus;0.1622;book jacket, dust cover, dust jacket, dust wrapper;0.1350;binder, ring-binder;0.1112;carton;0.0765;vending machine;0.0462;book jacket, dust cover, dust jacket, dust wrapper;0.1267;abacus;0.1054;binder, ring-binder;0.1043;carton;0.0889;vending machine;0.0376;window screen;0.1067;shower curtain;0.0674;carton;0.0399;book jacket, dust cover, dust jacket, dust wrapper;0.0278;shower cap;0.0267;shower curtain;0.1781;abacus;0.0912;remote control, remote;0.0351;carton;0.0321;vending machine;0.0299;abacus;0.1408;book jacket, dust cover, dust jacket, dust wrapper;0.1376;binder, ring-binder;0.1177;carton;0.0773;vending machine;0.0521
70;0.8000;113;113;pencil sharpener;0.1022;studio couch, day bed;0.0365;mousetrap;0.0354;velvet;0.0308;perfume, essence;0.0296;pencil sharpener;0.1579;pencil box, pencil case;0.0529;whistle;0.0323;perfume, essence;0.0298;packet;0.0296;pencil sharpener;0.0594;velvet;0.0547;studio couch, day bed;0.0410;mousetrap;0.0405;hourglass;0.0269;pencil sharpener;0.1311;pencil box, pencil case;0.0788;purse;0.0600;packet;0.0428;wallet, billfold, notecase, pocketbook;0.0399;pencil sharpener;0.1276;pencil box, pencil case;0.0772;purse;0.0563;packet;0.0416;perfume, essence;0.0339
70;0.8000;113;113;fox squirrel, eastern fox squirrel, Sciurus niger;0.0761;barn spider, Araneus cavaticus;0.0495;parachute, chute;0.0382;wall clock;0.0307;ant, emmet, pismire;0.0303;fox squirrel, eastern fox squirrel, Sciurus niger;0.0684;barn spider, Araneus cavaticus;0.0531;parachute, chute;0.0426;wall clock;0.0362;ant, emmet, pismire;0.0329;fox squirrel, eastern fox squirrel, Sciurus niger;0.0707;barn spider, Araneus cavaticus;0.0519;parachute, chute;0.0376;ant, emmet, pismire;0.0369;wall clock;0.0292;wall clock;0.0974;analog clock;0.0717;fox squirrel, eastern fox squirrel, Sciurus niger;0.0299;parachute, chute;0.0277;hare;0.0272;fox squirrel, eastern fox squirrel, Sciurus niger;0.1340;barn spider, Araneus cavaticus;0.1223;hare;0.0369;ant, emmet, pismire;0.0369;tick;0.0358
70;0.8000;113;113;lab coat, laboratory coat;0.1973;cradle;0.0972;diaper, nappy, napkin;0.0832;Band Aid;0.0777;paper towel;0.0505;lab coat, laboratory coat;0.1940;Band Aid;0.0918;cradle;0.0876;diaper, nappy, napkin;0.0866;eggnog;0.0533;cradle;0.1536;nipple;0.1369;eggnog;0.0943;diaper, nappy, napkin;0.0864;Band Aid;0.0810;lab coat, laboratory coat;0.1811;Band Aid;0.0959;cradle;0.0931;diaper, nappy, napkin;0.0864;eggnog;0.0580;lab coat, laboratory coat;0.2193;cradle;0.0933;diaper, nappy, napkin;0.0830;Band Aid;0.0807;plastic bag;0.0497
70;0.8000;113;113;window shade;0.5119;space heater;0.1544;radiator;0.0559;refrigerator, icebox;0.0301;electric fan, blower;0.0295;window shade;0.5893;space heater;0.1290;radiator;0.0518;electric fan, blower;0.0229;refrigerator, icebox;0.0208;window shade;0.5215;space heater;0.1484;radiator;0.0518;refrigerator, icebox;0.0300;electric fan, blower;0.0269;window shade;0.5241;space heater;0.1412;radiator;0.0493;refrigerator, icebox;0.0294;electric fan, blower;0.0265;window shade;0.5158;space heater;0.1369;radiator;0.0477;refrigerator, icebox;0.0275;electric fan, blower;0.0263
70;0.8000;113;113;spoonbill;0.9973;gazelle;0.0008;flamingo;0.0008;impala, Aepyceros melampus;0.0004;crane;0.0004;spoonbill;0.9981;flamingo;0.0006;gazelle;0.0005;crane;0.0004;impala, Aepyceros melampus;0.0002;spoonbill;0.9969;flamingo;0.0010;gazelle;0.0010;impala, Aepyceros melampus;0.0005;crane;0.0004;spoonbill;0.9981;flamingo;0.0005;gazelle;0.0005;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9970;flamingo;0.0009;gazelle;0.0009;impala, Aepyceros melampus;0.0004;crane;0.0004
70;0.8000;113;113;Sealyham terrier, Sealyham;0.0892;Maltese dog, Maltese terrier, Maltese;0.0700;seat belt, seatbelt;0.0549;toy poodle;0.0545;oxygen mask;0.0463;Sealyham terrier, Sealyham;0.2170;Maltese dog, Maltese terrier, Maltese;0.1462;miniature schnauzer;0.0721;Shih-Tzu;0.0705;West Highland white terrier;0.0661;Sealyham terrier, Sealyham;0.1054;Maltese dog, Maltese terrier, Maltese;0.0756;toy poodle;0.0524;West Highland white terrier;0.0493;seat belt, seatbelt;0.0452;Maltese dog, Maltese terrier, Maltese;0.1586;Sealyham terrier, Sealyham;0.1045;Shih-Tzu;0.0621;West Highland white terrier;0.0439;Lhasa, Lhasa apso;0.0403;Sealyham terrier, Sealyham;0.1039;Maltese dog, Maltese terrier, Maltese;0.0695;seat belt, seatbelt;0.0585;oxygen mask;0.0520;toy poodle;0.0480
70;0.8000;113;113;Bouvier des Flandres, Bouviers des Flandres;0.3265;briard;0.1883;Newfoundland, Newfoundland dog;0.0950;giant schnauzer;0.0694;Kerry blue terrier;0.0290;Bouvier des Flandres, Bouviers des Flandres;0.2777;briard;0.1551;Newfoundland, Newfoundland dog;0.1327;giant schnauzer;0.0598;Irish water spaniel;0.0347;Bouvier des Flandres, Bouviers des Flandres;0.3591;briard;0.2104;Newfoundland, Newfoundland dog;0.0752;giant schnauzer;0.0718;Kerry blue terrier;0.0315;Bouvier des Flandres, Bouviers des Flandres;0.4022;briard;0.1529;giant schnauzer;0.1115;Newfoundland, Newfoundland dog;0.0809;Kerry blue terrier;0.0415;Bouvier des Flandres, Bouviers des Flandres;0.3878;briard;0.2148;giant schnauzer;0.0740;Newfoundland, Newfoundland dog;0.0496;Kerry blue terrier;0.0400
70;0.8000;113;113;joystick;0.2036;pitcher, ewer;0.0908;can opener, tin opener;0.0710;thimble;0.0675;hook, claw;0.0644;joystick;0.2150;pitcher, ewer;0.0803;hook, claw;0.0776;thimble;0.0704;can opener, tin opener;0.0668;joystick;0.1939;pitcher, ewer;0.0995;thimble;0.0650;can opener, tin opener;0.0530;hook, claw;0.0478;joystick;0.2047;pitcher, ewer;0.0900;thimble;0.0756;can opener, tin opener;0.0658;hook, claw;0.0628;joystick;0.1982;pitcher, ewer;0.0931;thimble;0.0750;can opener, tin opener;0.0609;iron, smoothing iron;0.0552
70;0.8000;113;113;mosque;0.3087;plate rack;0.2633;freight car;0.0763;dome;0.0372;planetarium;0.0286;plate rack;0.3033;mosque;0.2641;freight car;0.0861;dome;0.0377;planetarium;0.0299;mosque;0.4504;plate rack;0.1936;freight car;0.0612;dome;0.0312;planetarium;0.0200;mosque;0.2583;plate rack;0.2256;freight car;0.0742;planetarium;0.0499;dome;0.0449;plate rack;0.2932;mosque;0.2548;freight car;0.0809;dome;0.0420;planetarium;0.0375
70;0.8000;113;113;beagle;0.1522;redbone;0.0773;bloodhound, sleuthhound;0.0607;sea lion;0.0588;tick;0.0537;beagle;0.2394;Walker hound, Walker foxhound;0.1251;English foxhound;0.0490;redbone;0.0487;bloodhound, sleuthhound;0.0411;beagle;0.3033;Walker hound, Walker foxhound;0.1175;English foxhound;0.0469;redbone;0.0441;bloodhound, sleuthhound;0.0292;beagle;0.3004;Walker hound, Walker foxhound;0.1429;English foxhound;0.0532;redbone;0.0420;Brittany spaniel;0.0327;beagle;0.2620;Walker hound, Walker foxhound;0.1166;English foxhound;0.0503;redbone;0.0485;bloodhound, sleuthhound;0.0413
70;0.8000;113;113;sports car, sport car;0.3637;cab, hack, taxi, taxicab;0.1862;racer, race car, racing car;0.1830;school bus;0.0409;pickup, pickup truck;0.0315;sports car, sport car;0.3812;cab, hack, taxi, taxicab;0.1736;racer, race car, racing car;0.1596;school bus;0.0405;minivan;0.0352;sports car, sport car;0.3915;racer, race car, racing car;0.2478;cab, hack, taxi, taxicab;0.0961;ambulance;0.0349;minivan;0.0294;sports car, sport car;0.4204;racer, race car, racing car;0.2293;cab, hack, taxi, taxicab;0.1130;minivan;0.0284;school bus;0.0269;sports car, sport car;0.4300;racer, race car, racing car;0.2296;cab, hack, taxi, taxicab;0.1214;school bus;0.0267;convertible;0.0217
70;0.8000;113;113;Windsor tie;0.6162;holster;0.0554;cockroach, roach;0.0337;box turtle, box tortoise;0.0322;bow tie, bow-tie, bowtie;0.0213;Windsor tie;0.6790;holster;0.0353;cockroach, roach;0.0307;bow tie, bow-tie, bowtie;0.0176;box turtle, box tortoise;0.0151;Windsor tie;0.3745;box turtle, box tortoise;0.1269;terrapin;0.0692;holster;0.0562;cockroach, roach;0.0407;Windsor tie;0.5764;cockroach, roach;0.0551;holster;0.0451;box turtle, box tortoise;0.0290;muzzle;0.0244;Windsor tie;0.6174;cockroach, roach;0.0512;holster;0.0301;muzzle;0.0188;box turtle, box tortoise;0.0158
70;0.8000;113;113;black stork, Ciconia nigra;0.2122;bee eater;0.1982;jacamar;0.1332;slug;0.0506;red-breasted merganser, Mergus serrator;0.0397;bee eater;0.2052;black stork, Ciconia nigra;0.1971;jacamar;0.1307;slug;0.0515;red-breasted merganser, Mergus serrator;0.0438;black stork, Ciconia nigra;0.2171;bee eater;0.1897;jacamar;0.1460;slug;0.0495;hummingbird;0.0393;bee eater;0.2034;black stork, Ciconia nigra;0.1956;jacamar;0.1527;slug;0.0505;hummingbird;0.0381;black stork, Ciconia nigra;0.2546;jacamar;0.1636;bee eater;0.1568;slug;0.0424;hummingbird;0.0375
70;0.8000;113;113;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;sea slug, nudibranch;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;electric ray, crampfish, numbfish, torpedo;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;sea slug, nudibranch;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;electric ray, crampfish, numbfish, torpedo;0.0000;tench, Tinca tinca;0.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;electric ray, crampfish, numbfish, torpedo;0.0000;tench, Tinca tinca;0.0000
70;0.8000;113;113;switch, electric switch, electrical switch;0.9401;soap dispenser;0.0155;digital clock;0.0097;safe;0.0076;medicine chest, medicine cabinet;0.0048;switch, electric switch, electrical switch;0.9410;soap dispenser;0.0157;digital clock;0.0092;safe;0.0072;medicine chest, medicine cabinet;0.0048;switch, electric switch, electrical switch;0.9391;soap dispenser;0.0177;digital clock;0.0104;safe;0.0073;medicine chest, medicine cabinet;0.0046;switch, electric switch, electrical switch;0.9569;soap dispenser;0.0092;digital clock;0.0089;safe;0.0064;medicine chest, medicine cabinet;0.0036;switch, electric switch, electrical switch;0.9545;soap dispenser;0.0110;digital clock;0.0086;safe;0.0066;medicine chest, medicine cabinet;0.0036
70;0.8000;113;113;hair slide;0.4263;handkerchief, hankie, hanky, hankey;0.0731;plastic bag;0.0434;lotion;0.0257;paper towel;0.0248;handkerchief, hankie, hanky, hankey;0.4251;hair slide;0.2293;plastic bag;0.0500;face powder;0.0288;safety pin;0.0250;handkerchief, hankie, hanky, hankey;0.3291;hair slide;0.2501;plastic bag;0.0459;safety pin;0.0335;paper towel;0.0315;handkerchief, hankie, hanky, hankey;0.3731;hair slide;0.2801;plastic bag;0.0467;shower cap;0.0287;face powder;0.0259;hair slide;0.4263;handkerchief, hankie, hanky, hankey;0.2153;plastic bag;0.0405;face powder;0.0390;safety pin;0.0277
70;0.8000;113;113;nipple;0.5681;hamster;0.0584;oxygen mask;0.0543;polecat, fitch, foulmart, foumart, Mustela putorius;0.0517;weasel;0.0453;nipple;0.4707;hamster;0.1119;polecat, fitch, foulmart, foumart, Mustela putorius;0.0855;oxygen mask;0.0695;weasel;0.0666;nipple;0.5001;polecat, fitch, foulmart, foumart, Mustela putorius;0.0806;hamster;0.0745;weasel;0.0589;oxygen mask;0.0564;nipple;0.4106;polecat, fitch, foulmart, foumart, Mustela putorius;0.1465;hamster;0.1018;weasel;0.0876;black-footed ferret, ferret, Mustela nigripes;0.0537;nipple;0.6173;hamster;0.0629;oxygen mask;0.0609;polecat, fitch, foulmart, foumart, Mustela putorius;0.0429;weasel;0.0409
70;0.8000;113;113;cab, hack, taxi, taxicab;0.4050;school bus;0.0895;car wheel;0.0284;mouse, computer mouse;0.0269;sports car, sport car;0.0175;cab, hack, taxi, taxicab;0.4498;school bus;0.1029;car wheel;0.0305;snowplow, snowplough;0.0193;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.0158;cab, hack, taxi, taxicab;0.5706;school bus;0.1069;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.0271;mouse, computer mouse;0.0196;car wheel;0.0109;mouse, computer mouse;0.1406;cab, hack, taxi, taxicab;0.1307;computer keyboard, keypad;0.0361;school bus;0.0332;butternut squash;0.0273;cab, hack, taxi, taxicab;0.4156;school bus;0.0852;car wheel;0.0288;mouse, computer mouse;0.0243;sports car, sport car;0.0183
70;0.8000;113;113;Pekinese, Pekingese, Peke;0.3798;Pomeranian;0.3777;Japanese spaniel;0.0846;papillon;0.0476;Shetland sheepdog, Shetland sheep dog, Shetland;0.0316;Pomeranian;0.3896;Pekinese, Pekingese, Peke;0.3620;Japanese spaniel;0.0804;papillon;0.0477;Shetland sheepdog, Shetland sheep dog, Shetland;0.0381;Pomeranian;0.3882;Pekinese, Pekingese, Peke;0.3554;Japanese spaniel;0.0844;papillon;0.0513;Shetland sheepdog, Shetland sheep dog, Shetland;0.0388;Pomeranian;0.4137;Pekinese, Pekingese, Peke;0.2967;Japanese spaniel;0.0963;Persian cat;0.0461;papillon;0.0410;Pomeranian;0.3983;Pekinese, Pekingese, Peke;0.3429;Japanese spaniel;0.0922;papillon;0.0443;Persian cat;0.0342
70;0.8000;113;113;stinkhorn, carrion fungus;0.3255;coucal;0.1327;patas, hussar monkey, Erythrocebus patas;0.0835;brambling, Fringilla montifringilla;0.0796;bee eater;0.0352;stinkhorn, carrion fungus;0.2784;patas, hussar monkey, Erythrocebus patas;0.1220;coucal;0.1099;brambling, Fringilla montifringilla;0.0799;chain saw, chainsaw;0.0349;stinkhorn, carrion fungus;0.3159;coucal;0.1278;patas, hussar monkey, Erythrocebus patas;0.1000;brambling, Fringilla montifringilla;0.0745;bee eater;0.0372;stinkhorn, carrion fungus;0.3351;coucal;0.1312;patas, hussar monkey, Erythrocebus patas;0.0751;brambling, Fringilla montifringilla;0.0719;bee eater;0.0363;stinkhorn, carrion fungus;0.3218;coucal;0.1370;brambling, Fringilla montifringilla;0.0758;patas, hussar monkey, Erythrocebus patas;0.0704;bee eater;0.0306
70;0.8000;113;113;tripod;0.5743;swab, swob, mop;0.1015;crutch;0.0848;parallel bars, bars;0.0403;horizontal bar, high bar;0.0260;tripod;0.5893;swab, swob, mop;0.0882;crutch;0.0794;parallel bars, bars;0.0349;horizontal bar, high bar;0.0253;tripod;0.5894;swab, swob, mop;0.1054;crutch;0.0760;parallel bars, bars;0.0467;horizontal bar, high bar;0.0312;tripod;0.5073;swab, swob, mop;0.1404;parallel bars, bars;0.0586;crutch;0.0534;horizontal bar, high bar;0.0515;tripod;0.5739;swab, swob, mop;0.1143;crutch;0.0436;horizontal bar, high bar;0.0339;parallel bars, bars;0.0329
70;0.8000;113;113;face powder;0.3509;hamper;0.1595;mousetrap;0.0794;carton;0.0783;switch, electric switch, electrical switch;0.0397;face powder;0.3309;hamper;0.1449;carton;0.0933;mousetrap;0.0921;switch, electric switch, electrical switch;0.0440;face powder;0.3357;hamper;0.2644;carton;0.0680;mousetrap;0.0564;crate;0.0247;face powder;0.2947;mousetrap;0.0933;carton;0.0914;switch, electric switch, electrical switch;0.0821;hamper;0.0578;face powder;0.3485;hamper;0.2143;carton;0.0734;mousetrap;0.0666;switch, electric switch, electrical switch;0.0308
70;0.8000;113;113;pickelhaube;0.5110;bearskin, busby, shako;0.0647;barracouta, snoek;0.0642;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0495;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0385;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.2472;barracouta, snoek;0.2023;poncho;0.0892;pickelhaube;0.0598;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0594;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3254;barracouta, snoek;0.2008;poncho;0.1456;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0649;tench, Tinca tinca;0.0556;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3259;barracouta, snoek;0.2747;tench, Tinca tinca;0.1096;poncho;0.0926;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0418;pickelhaube;0.5075;bearskin, busby, shako;0.0653;barracouta, snoek;0.0641;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0500;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0390
70;0.8000;113;113;curly-coated retriever;0.3138;groenendael;0.1429;Irish water spaniel;0.0944;giant schnauzer;0.0842;Gordon setter;0.0817;curly-coated retriever;0.2591;groenendael;0.1993;American black bear, black bear, Ursus americanus, Euarctos americanus;0.0983;giant schnauzer;0.0875;Gordon setter;0.0652;American black bear, black bear, Ursus americanus, Euarctos americanus;0.2759;groenendael;0.2001;curly-coated retriever;0.1752;sloth bear, Melursus ursinus, Ursus ursinus;0.1077;giant schnauzer;0.0573;American black bear, black bear, Ursus americanus, Euarctos americanus;0.3224;groenendael;0.2102;curly-coated retriever;0.1174;sloth bear, Melursus ursinus, Ursus ursinus;0.0957;flat-coated retriever;0.0625;curly-coated retriever;0.3274;groenendael;0.1417;giant schnauzer;0.0845;Irish water spaniel;0.0843;Gordon setter;0.0749
