sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.1500;183;103;hare;0.6136;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.3782;0;0;227;227;dhole, Cuon alpinus;0.0049;0;0;227;227;wallaby, brush kangaroo;0.0011;0;0;227;227;red fox, Vulpes vulpes;0.0002;0;0;227;227
70;0.1500;183;103;bittern;0.5165;0;0;227;227;limpkin, Aramus pictus;0.0968;0;0;227;227;bustard;0.0881;0;0;227;227;isopod;0.0535;0;0;227;227;badger;0.0470;0;0;227;227
70;0.1500;183;103;strawberry;0.9835;0;0;227;227;bell pepper;0.0066;0;0;227;227;fig;0.0024;0;0;227;227;plate;0.0015;0;0;227;227;pomegranate;0.0013;0;0;227;227
70;0.1500;183;103;lakeside, lakeshore;0.0554;0;0;227;227;beaver;0.0485;0;0;227;227;hare;0.0460;0;0;227;227;African crocodile, Nile crocodile, Crocodylus niloticus;0.0417;0;0;227;227;cheetah, chetah, Acinonyx jubatus;0.0308;0;0;227;227
70;0.1500;141;199;dugong, Dugong dugon;0.0951;0;0;227;227;nematode, nematode worm, roundworm;0.0825;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0575;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0458;0;0;227;227;sea snake;0.0395;0;0;227;227
70;0.1500;141;199;coyote, prairie wolf, brush wolf, Canis latrans;0.2623;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.1657;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0709;0;0;227;227;red fox, Vulpes vulpes;0.0513;0;0;227;227;grey fox, gray fox, Urocyon cinereoargenteus;0.0461;0;0;227;227
70;0.1500;141;199;Shetland sheepdog, Shetland sheep dog, Shetland;0.1986;0;0;227;227;collie;0.1816;0;0;227;227;borzoi, Russian wolfhound;0.0996;0;0;227;227;golden retriever;0.0601;0;0;227;227;Pekinese, Pekingese, Peke;0.0447;0;0;227;227
70;0.1500;141;199;cup;0.2356;0;0;227;227;consomme;0.0573;0;0;227;227;mixing bowl;0.0547;0;0;227;227;mortar;0.0520;0;0;227;227;beer glass;0.0490;0;0;227;227
70;0.1500;141;199;toy poodle;0.0479;0;0;227;227;hamster;0.0399;0;0;227;227;matchstick;0.0361;0;0;227;227;Persian cat;0.0264;0;0;227;227;mousetrap;0.0252;0;0;227;227
70;0.1500;141;199;nail;0.3592;0;0;227;227;screw;0.1980;0;0;227;227;slug;0.0424;0;0;227;227;thunder snake, worm snake, Carphophis amoenus;0.0409;0;0;227;227;ringneck snake, ring-necked snake, ring snake;0.0340;0;0;227;227
70;0.1500;141;199;Lhasa, Lhasa apso;0.1403;0;0;227;227;briard;0.1017;0;0;227;227;Pekinese, Pekingese, Peke;0.0576;0;0;227;227;badger;0.0569;0;0;227;227;Shih-Tzu;0.0447;0;0;227;227
70;0.1500;141;199;face powder;0.2290;0;0;227;227;spatula;0.0919;0;0;227;227;Band Aid;0.0738;0;0;227;227;pick, plectrum, plectron;0.0566;0;0;227;227;lipstick, lip rouge;0.0511;0;0;227;227
70;0.1500;141;199;dining table, board;0.3019;0;0;227;227;table lamp;0.1644;0;0;227;227;pedestal, plinth, footstall;0.1074;0;0;227;227;fire screen, fireguard;0.0438;0;0;227;227;bannister, banister, balustrade, balusters, handrail;0.0411;0;0;227;227
70;0.1500;141;199;nipple;0.1522;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.1289;0;0;227;227;tick;0.0784;0;0;227;227;Persian cat;0.0298;0;0;227;227;goldfish, Carassius auratus;0.0297;0;0;227;227
70;0.1500;141;199;Granny Smith;0.2620;0;0;227;227;brain coral;0.1265;0;0;227;227;sea slug, nudibranch;0.0720;0;0;227;227;tennis ball;0.0708;0;0;227;227;lemon;0.0591;0;0;227;227
70;0.1500;141;199;Persian cat;0.1489;0;0;227;227;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0790;0;0;227;227;lynx, catamount;0.0582;0;0;227;227;tiger cat;0.0411;0;0;227;227;lion, king of beasts, Panthera leo;0.0347;0;0;227;227
70;0.1500;141;199;guenon, guenon monkey;0.4048;0;0;227;227;langur;0.2069;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.1703;0;0;227;227;macaque;0.1030;0;0;227;227;baboon;0.0541;0;0;227;227
70;0.1500;141;199;moving van;0.6978;0;0;227;227;recreational vehicle, RV, R.V.;0.2133;0;0;227;227;minibus;0.0424;0;0;227;227;ambulance;0.0223;0;0;227;227;minivan;0.0096;0;0;227;227
70;0.1500;141;199;ear, spike, capitulum;0.1535;0;0;227;227;seashore, coast, seacoast, sea-coast;0.1311;0;0;227;227;sandbar, sand bar;0.1036;0;0;227;227;corn;0.1016;0;0;227;227;lakeside, lakeshore;0.0480;0;0;227;227
70;0.1500;141;199;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.7962;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1279;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0238;0;0;227;227;dugong, Dugong dugon;0.0119;0;0;227;227;volcano;0.0072;0;0;227;227
70;0.1500;141;199;axolotl, mud puppy, Ambystoma mexicanum;0.2932;0;0;227;227;goldfish, Carassius auratus;0.1288;0;0;227;227;matchstick;0.0668;0;0;227;227;candle, taper, wax light;0.0615;0;0;227;227;butternut squash;0.0283;0;0;227;227
70;0.1500;141;199;spoonbill;0.2217;0;0;227;227;albatross, mollymawk;0.2148;0;0;227;227;kite;0.0751;0;0;227;227;black stork, Ciconia nigra;0.0541;0;0;227;227;goose;0.0476;0;0;227;227
70;0.1500;141;199;studio couch, day bed;0.1864;0;0;227;227;switch, electric switch, electrical switch;0.1096;0;0;227;227;carton;0.0602;0;0;227;227;chest;0.0470;0;0;227;227;crate;0.0455;0;0;227;227
70;0.1500;141;199;common newt, Triturus vulgaris;0.1928;0;0;227;227;isopod;0.1410;0;0;227;227;barracouta, snoek;0.0840;0;0;227;227;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0839;0;0;227;227;lacewing, lacewing fly;0.0554;0;0;227;227
70;0.1500;141;199;solar dish, solar collector, solar furnace;0.0685;0;0;227;227;cardoon;0.0626;0;0;227;227;walking stick, walkingstick, stick insect;0.0515;0;0;227;227;broom;0.0420;0;0;227;227;barn spider, Araneus cavaticus;0.0357;0;0;227;227
70;0.1500;141;199;geyser;0.3013;0;0;227;227;volcano;0.1539;0;0;227;227;promontory, headland, head, foreland;0.0548;0;0;227;227;alp;0.0543;0;0;227;227;cliff, drop, drop-off;0.0462;0;0;227;227
70;0.1500;141;199;Granny Smith;0.7557;0;0;227;227;tennis ball;0.0770;0;0;227;227;candle, taper, wax light;0.0205;0;0;227;227;golf ball;0.0187;0;0;227;227;mortar;0.0149;0;0;227;227
70;0.1500;141;199;planetarium;0.9981;0;0;227;227;dome;0.0006;0;0;227;227;greenhouse, nursery, glasshouse;0.0005;0;0;227;227;mosque;0.0003;0;0;227;227;steel arch bridge;0.0003;0;0;227;227
70;0.1500;141;199;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.1300;0;0;227;227;hyena, hyaena;0.1299;0;0;227;227;airship, dirigible;0.1066;0;0;227;227;ostrich, Struthio camelus;0.0781;0;0;227;227;vulture;0.0640;0;0;227;227
70;0.1500;141;199;studio couch, day bed;0.4293;0;0;227;227;upright, upright piano;0.1457;0;0;227;227;bookcase;0.0517;0;0;227;227;desk;0.0443;0;0;227;227;table lamp;0.0430;0;0;227;227
70;0.1500;141;199;Arctic fox, white fox, Alopex lagopus;0.8415;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.0901;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0078;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0074;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0063;0;0;227;227
70;0.1500;141;199;muzzle;0.1487;0;0;227;227;English foxhound;0.1243;0;0;227;227;Walker hound, Walker foxhound;0.0968;0;0;227;227;Brittany spaniel;0.0889;0;0;227;227;Saint Bernard, St Bernard;0.0707;0;0;227;227
70;0.1500;141;199;green mamba;0.4778;0;0;227;227;custard apple;0.1664;0;0;227;227;golf ball;0.0618;0;0;227;227;green snake, grass snake;0.0322;0;0;227;227;vine snake;0.0228;0;0;227;227
70;0.1500;141;199;cradle;0.1149;0;0;227;227;mailbox, letter box;0.0494;0;0;227;227;paper towel;0.0386;0;0;227;227;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0344;0;0;227;227;bannister, banister, balustrade, balusters, handrail;0.0297;0;0;227;227
70;0.1500;141;199;axolotl, mud puppy, Ambystoma mexicanum;0.2926;0;0;227;227;cabbage butterfly;0.0918;0;0;227;227;ant, emmet, pismire;0.0799;0;0;227;227;isopod;0.0780;0;0;227;227;daisy;0.0711;0;0;227;227
70;0.1500;141;199;harmonica, mouth organ, harp, mouth harp;0.2025;0;0;227;227;racer, race car, racing car;0.0982;0;0;227;227;cassette;0.0538;0;0;227;227;toaster;0.0494;0;0;227;227;cassette player;0.0437;0;0;227;227
70;0.1500;141;199;dugong, Dugong dugon;0.2504;0;0;227;227;Sealyham terrier, Sealyham;0.1293;0;0;227;227;West Highland white terrier;0.0774;0;0;227;227;isopod;0.0486;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0354;0;0;227;227
70;0.1500;141;199;ballplayer, baseball player;0.1000;0;0;227;227;parallel bars, bars;0.0444;0;0;227;227;plunger, plumber's helper;0.0304;0;0;227;227;horizontal bar, high bar;0.0281;0;0;227;227;missile;0.0237;0;0;227;227
70;0.1500;141;199;half track;0.8667;0;0;227;227;amphibian, amphibious vehicle;0.0611;0;0;227;227;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0608;0;0;227;227;thresher, thrasher, threshing machine;0.0024;0;0;227;227;harvester, reaper;0.0017;0;0;227;227
70;0.1500;141;199;measuring cup;0.0666;0;0;227;227;perfume, essence;0.0392;0;0;227;227;hamster;0.0336;0;0;227;227;eggnog;0.0313;0;0;227;227;candle, taper, wax light;0.0306;0;0;227;227
70;0.1500;141;199;ant, emmet, pismire;0.1075;0;0;227;227;cockroach, roach;0.0814;0;0;227;227;common newt, Triturus vulgaris;0.0766;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0615;0;0;227;227;slug;0.0562;0;0;227;227
70;0.1500;141;199;abacus;0.2577;0;0;227;227;vending machine;0.0641;0;0;227;227;book jacket, dust cover, dust jacket, dust wrapper;0.0428;0;0;227;227;carton;0.0378;0;0;227;227;shower curtain;0.0366;0;0;227;227
70;0.1500;141;199;hourglass;0.0880;0;0;227;227;velvet;0.0806;0;0;227;227;wallet, billfold, notecase, pocketbook;0.0471;0;0;227;227;safety pin;0.0399;0;0;227;227;purse;0.0333;0;0;227;227
70;0.1500;141;199;parachute, chute;0.0624;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0582;0;0;227;227;Persian cat;0.0416;0;0;227;227;wall clock;0.0404;0;0;227;227;barn spider, Araneus cavaticus;0.0336;0;0;227;227
70;0.1500;141;199;paper towel;0.1102;0;0;227;227;candle, taper, wax light;0.1095;0;0;227;227;nipple;0.1053;0;0;227;227;lotion;0.0992;0;0;227;227;sunscreen, sunblock, sun blocker;0.0667;0;0;227;227
70;0.1500;141;199;window shade;0.1480;0;0;227;227;space heater;0.0624;0;0;227;227;paper towel;0.0590;0;0;227;227;toilet seat;0.0457;0;0;227;227;radiator;0.0350;0;0;227;227
70;0.1500;141;199;spoonbill;0.9283;0;0;227;227;goldfish, Carassius auratus;0.0441;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0181;0;0;227;227;flamingo;0.0043;0;0;227;227;impala, Aepyceros melampus;0.0013;0;0;227;227
70;0.1500;141;199;mosquito net;0.1128;0;0;227;227;oxygen mask;0.0859;0;0;227;227;seat belt, seatbelt;0.0735;0;0;227;227;lab coat, laboratory coat;0.0543;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0314;0;0;227;227
70;0.1500;141;199;Old English sheepdog, bobtail;0.1303;0;0;227;227;toy poodle;0.1119;0;0;227;227;miniature poodle;0.0777;0;0;227;227;standard poodle;0.0553;0;0;227;227;Irish water spaniel;0.0444;0;0;227;227
70;0.1500;141;199;thimble;0.6086;0;0;227;227;mouse, computer mouse;0.0331;0;0;227;227;bearskin, busby, shako;0.0220;0;0;227;227;nipple;0.0216;0;0;227;227;clog, geta, patten, sabot;0.0147;0;0;227;227
70;0.1500;141;199;freight car;0.4916;0;0;227;227;plate rack;0.1480;0;0;227;227;planetarium;0.0388;0;0;227;227;fountain;0.0323;0;0;227;227;isopod;0.0277;0;0;227;227
70;0.1500;141;199;dugong, Dugong dugon;0.1308;0;0;227;227;nipple;0.1203;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0639;0;0;227;227;hamster;0.0372;0;0;227;227;redbone;0.0321;0;0;227;227
70;0.1500;141;199;sports car, sport car;0.1641;0;0;227;227;cab, hack, taxi, taxicab;0.1164;0;0;227;227;car mirror;0.1163;0;0;227;227;racer, race car, racing car;0.0899;0;0;227;227;minivan;0.0857;0;0;227;227
70;0.1500;141;199;box turtle, box tortoise;0.1144;0;0;227;227;Windsor tie;0.0767;0;0;227;227;terrapin;0.0734;0;0;227;227;mud turtle;0.0479;0;0;227;227;holster;0.0305;0;0;227;227
70;0.1500;141;199;kite;0.2596;0;0;227;227;black stork, Ciconia nigra;0.1752;0;0;227;227;jacamar;0.1242;0;0;227;227;hummingbird;0.0409;0;0;227;227;vulture;0.0366;0;0;227;227
70;0.1500;141;199;axolotl, mud puppy, Ambystoma mexicanum;0.9999;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0000;0;0;227;227;tench, Tinca tinca;0.0000;0;0;227;227;dugong, Dugong dugon;0.0000;0;0;227;227;goldfish, Carassius auratus;0.0000;0;0;227;227
70;0.1500;141;199;switch, electric switch, electrical switch;0.9283;0;0;227;227;digital clock;0.0323;0;0;227;227;safe;0.0063;0;0;227;227;soap dispenser;0.0036;0;0;227;227;medicine chest, medicine cabinet;0.0032;0;0;227;227
70;0.1500;141;199;face powder;0.3350;0;0;227;227;hair slide;0.1331;0;0;227;227;handkerchief, hankie, hanky, hankey;0.0606;0;0;227;227;shower cap;0.0441;0;0;227;227;eggnog;0.0307;0;0;227;227
70;0.1500;141;199;nipple;0.2839;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0708;0;0;227;227;dugong, Dugong dugon;0.0635;0;0;227;227;weasel;0.0582;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0518;0;0;227;227
70;0.1500;141;199;cab, hack, taxi, taxicab;0.2642;0;0;227;227;school bus;0.1635;0;0;227;227;car wheel;0.0656;0;0;227;227;mouse, computer mouse;0.0413;0;0;227;227;sports car, sport car;0.0308;0;0;227;227
70;0.1500;141;199;Pekinese, Pekingese, Peke;0.3938;0;0;227;227;Pomeranian;0.1646;0;0;227;227;Japanese spaniel;0.0875;0;0;227;227;papillon;0.0663;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0611;0;0;227;227
70;0.1500;141;199;stinkhorn, carrion fungus;0.1108;0;0;227;227;earthstar;0.0666;0;0;227;227;projectile, missile;0.0600;0;0;227;227;brambling, Fringilla montifringilla;0.0526;0;0;227;227;coucal;0.0457;0;0;227;227
70;0.1500;141;199;tripod;0.4069;0;0;227;227;swab, swob, mop;0.1711;0;0;227;227;crutch;0.1309;0;0;227;227;parallel bars, bars;0.0483;0;0;227;227;swing;0.0234;0;0;227;227
70;0.1500;141;199;mousetrap;0.5234;0;0;227;227;hamper;0.1666;0;0;227;227;carton;0.0691;0;0;227;227;face powder;0.0310;0;0;227;227;crate;0.0200;0;0;227;227
70;0.1500;141;199;bearskin, busby, shako;0.2807;0;0;227;227;pickelhaube;0.1501;0;0;227;227;crash helmet;0.0907;0;0;227;227;barracouta, snoek;0.0281;0;0;227;227;dugong, Dugong dugon;0.0223;0;0;227;227
70;0.1500;141;199;bison;0.2480;0;0;227;227;American black bear, black bear, Ursus americanus, Euarctos americanus;0.2384;0;0;227;227;wild boar, boar, Sus scrofa;0.0972;0;0;227;227;curly-coated retriever;0.0632;0;0;227;227;hog, pig, grunter, squealer, Sus scrofa;0.0525;0;0;227;227
70;0.1500;141;199;jellyfish;0.4347;0;0;227;227;hammerhead, hammerhead shark;0.0872;0;0;227;227;volcano;0.0804;0;0;227;227;wing;0.0645;0;0;227;227;alp;0.0413;0;0;227;227
70;0.1500;141;199;lacewing, lacewing fly;0.2260;0;0;227;227;leafhopper;0.1610;0;0;227;227;common newt, Triturus vulgaris;0.0908;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0560;0;0;227;227;nematode, nematode worm, roundworm;0.0548;0;0;227;227
70;0.1500;141;199;dugong, Dugong dugon;0.1483;0;0;227;227;pool table, billiard table, snooker table;0.0612;0;0;227;227;lakeside, lakeshore;0.0513;0;0;227;227;promontory, headland, head, foreland;0.0393;0;0;227;227;sandbar, sand bar;0.0364;0;0;227;227
70;0.1500;141;199;dugong, Dugong dugon;0.5603;0;0;227;227;eel;0.2136;0;0;227;227;jellyfish;0.0725;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0183;0;0;227;227;rock beauty, Holocanthus tricolor;0.0179;0;0;227;227
70;0.1500;141;199;tusker;0.6823;0;0;227;227;Indian elephant, Elephas maximus;0.1074;0;0;227;227;African elephant, Loxodonta africana;0.0779;0;0;227;227;warthog;0.0171;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0096;0;0;227;227
70;0.1500;141;199;Persian cat;0.1163;0;0;227;227;geyser;0.0967;0;0;227;227;candle, taper, wax light;0.0729;0;0;227;227;thimble;0.0504;0;0;227;227;beaker;0.0415;0;0;227;227
70;0.1500;141;199;nipple;0.5620;0;0;227;227;whistle;0.0881;0;0;227;227;maraca;0.0303;0;0;227;227;shower cap;0.0231;0;0;227;227;rubber eraser, rubber, pencil eraser;0.0216;0;0;227;227
70;0.1500;141;199;pill bottle;0.2464;0;0;227;227;nipple;0.1889;0;0;227;227;whistle;0.0506;0;0;227;227;ping-pong ball;0.0296;0;0;227;227;plunger, plumber's helper;0.0274;0;0;227;227
70;0.1500;141;199;plastic bag;0.0881;0;0;227;227;snowplow, snowplough;0.0667;0;0;227;227;wing;0.0299;0;0;227;227;paddle, boat paddle;0.0283;0;0;227;227;king penguin, Aptenodytes patagonica;0.0276;0;0;227;227
70;0.1500;141;199;tiger shark, Galeocerdo cuvieri;0.1437;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.1126;0;0;227;227;dugong, Dugong dugon;0.0875;0;0;227;227;jellyfish;0.0773;0;0;227;227;wing;0.0729;0;0;227;227
70;0.1500;141;199;kite;0.2274;0;0;227;227;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0478;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0422;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0405;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0398;0;0;227;227
70;0.1500;141;199;bubble;0.0342;0;0;227;227;torch;0.0304;0;0;227;227;goldfish, Carassius auratus;0.0218;0;0;227;227;microphone, mike;0.0183;0;0;227;227;paintbrush;0.0179;0;0;227;227
70;0.1500;141;199;black grouse;0.2671;0;0;227;227;partridge;0.1816;0;0;227;227;airship, dirigible;0.0890;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.0706;0;0;227;227;kite;0.0609;0;0;227;227
70;0.1500;141;199;shower curtain;0.1559;0;0;227;227;window shade;0.1491;0;0;227;227;mosquito net;0.0408;0;0;227;227;sliding door;0.0369;0;0;227;227;china cabinet, china closet;0.0368;0;0;227;227
70;0.1500;141;199;dhole, Cuon alpinus;0.6495;0;0;227;227;red wolf, maned wolf, Canis rufus, Canis niger;0.2265;0;0;227;227;red fox, Vulpes vulpes;0.0314;0;0;227;227;dingo, warrigal, warragal, Canis dingo;0.0188;0;0;227;227;hartebeest;0.0169;0;0;227;227
70;0.1500;141;199;tusker;0.1951;0;0;227;227;Indian elephant, Elephas maximus;0.1330;0;0;227;227;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.1304;0;0;227;227;Arabian camel, dromedary, Camelus dromedarius;0.0994;0;0;227;227;ox;0.0768;0;0;227;227
70;0.1500;141;199;standard poodle;0.1977;0;0;227;227;fur coat;0.1233;0;0;227;227;feather boa, boa;0.1100;0;0;227;227;toy poodle;0.0966;0;0;227;227;miniature poodle;0.0782;0;0;227;227
70;0.1500;141;199;vase;0.0978;0;0;227;227;breastplate, aegis, egis;0.0622;0;0;227;227;mortar;0.0593;0;0;227;227;candle, taper, wax light;0.0359;0;0;227;227;barrel, cask;0.0354;0;0;227;227
70;0.1500;141;199;promontory, headland, head, foreland;0.2178;0;0;227;227;alp;0.1989;0;0;227;227;lakeside, lakeshore;0.1531;0;0;227;227;dugong, Dugong dugon;0.0595;0;0;227;227;barracouta, snoek;0.0534;0;0;227;227
70;0.1500;141;199;Afghan hound, Afghan;0.3644;0;0;227;227;briard;0.2501;0;0;227;227;Sussex spaniel;0.2161;0;0;227;227;affenpinscher, monkey pinscher, monkey dog;0.0313;0;0;227;227;Irish water spaniel;0.0310;0;0;227;227
70;0.1500;141;199;fire screen, fireguard;0.0581;0;0;227;227;planetarium;0.0561;0;0;227;227;mosquito net;0.0264;0;0;227;227;mousetrap;0.0260;0;0;227;227;lumbermill, sawmill;0.0253;0;0;227;227
70;0.1500;141;199;common newt, Triturus vulgaris;0.3514;0;0;227;227;terrapin;0.0507;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0442;0;0;227;227;isopod;0.0399;0;0;227;227;eft;0.0263;0;0;227;227
70;0.1500;141;199;waffle iron;0.3578;0;0;227;227;frying pan, frypan, skillet;0.1273;0;0;227;227;can opener, tin opener;0.0836;0;0;227;227;face powder;0.0328;0;0;227;227;cleaver, meat cleaver, chopper;0.0312;0;0;227;227
70;0.1500;141;199;throne;0.2970;0;0;227;227;vault;0.1012;0;0;227;227;table lamp;0.0700;0;0;227;227;upright, upright piano;0.0314;0;0;227;227;dining table, board;0.0228;0;0;227;227
70;0.1500;141;199;slug;0.0702;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0591;0;0;227;227;vine snake;0.0519;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0258;0;0;227;227;nematode, nematode worm, roundworm;0.0207;0;0;227;227
70;0.1500;141;199;tarantula;0.1814;0;0;227;227;barn spider, Araneus cavaticus;0.1210;0;0;227;227;isopod;0.0555;0;0;227;227;frilled lizard, Chlamydosaurus kingi;0.0475;0;0;227;227;hermit crab;0.0415;0;0;227;227
70;0.1500;141;199;remote control, remote;0.3558;0;0;227;227;sunscreen, sunblock, sun blocker;0.1462;0;0;227;227;mouse, computer mouse;0.1092;0;0;227;227;lotion;0.0642;0;0;227;227;oil filter;0.0316;0;0;227;227
70;0.1500;141;199;African chameleon, Chamaeleo chamaeleon;0.2540;0;0;227;227;common newt, Triturus vulgaris;0.1182;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0765;0;0;227;227;isopod;0.0718;0;0;227;227;lacewing, lacewing fly;0.0657;0;0;227;227
70;0.1500;141;199;toy poodle;0.2396;0;0;227;227;miniature poodle;0.0981;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0598;0;0;227;227;standard poodle;0.0553;0;0;227;227;Lakeland terrier;0.0464;0;0;227;227
70;0.1500;141;199;badger;0.1744;0;0;227;227;grey fox, gray fox, Urocyon cinereoargenteus;0.0772;0;0;227;227;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.0733;0;0;227;227;rock python, rock snake, Python sebae;0.0631;0;0;227;227;wild boar, boar, Sus scrofa;0.0463;0;0;227;227
70;0.1500;141;199;gorilla, Gorilla gorilla;0.5550;0;0;227;227;chimpanzee, chimp, Pan troglodytes;0.0991;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0842;0;0;227;227;guenon, guenon monkey;0.0645;0;0;227;227;macaque;0.0411;0;0;227;227
70;0.1500;141;199;yawl;0.6019;0;0;227;227;schooner;0.1715;0;0;227;227;catamaran;0.1266;0;0;227;227;trimaran;0.0845;0;0;227;227;pirate, pirate ship;0.0100;0;0;227;227
70;0.1500;141;199;geyser;0.2603;0;0;227;227;Persian cat;0.2519;0;0;227;227;macaque;0.1104;0;0;227;227;Angora, Angora rabbit;0.0619;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0481;0;0;227;227
70;0.1500;141;199;planetarium;0.4119;0;0;227;227;geyser;0.0679;0;0;227;227;solar dish, solar collector, solar furnace;0.0388;0;0;227;227;seashore, coast, seacoast, sea-coast;0.0358;0;0;227;227;umbrella;0.0295;0;0;227;227
70;0.1500;141;199;hare;0.7960;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.1228;0;0;227;227;wombat;0.0147;0;0;227;227;beaver;0.0132;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0074;0;0;227;227
70;0.1500;141;199;badger;0.6248;0;0;227;227;limpkin, Aramus pictus;0.1214;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0355;0;0;227;227;wild boar, boar, Sus scrofa;0.0271;0;0;227;227;skunk, polecat, wood pussy;0.0207;0;0;227;227
70;0.1500;141;199;strawberry;0.8719;0;0;227;227;fig;0.0568;0;0;227;227;plate;0.0142;0;0;227;227;hip, rose hip, rosehip;0.0102;0;0;227;227;meat loaf, meatloaf;0.0091;0;0;227;227
70;0.1500;141;199;worm fence, snake fence, snake-rail fence, Virginia fence;0.0635;0;0;227;227;alp;0.0488;0;0;227;227;stone wall;0.0435;0;0;227;227;geyser;0.0370;0;0;227;227;valley, vale;0.0366;0;0;227;227
70;0.1500;68;123;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1182;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0987;0;0;227;227;barracouta, snoek;0.0960;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0833;0;0;227;227;American alligator, Alligator mississipiensis;0.0412;0;0;227;227
70;0.1500;68;123;dogsled, dog sled, dog sleigh;0.2197;0;0;227;227;ski;0.0963;0;0;227;227;Scottish deerhound, deerhound;0.0938;0;0;227;227;Irish wolfhound;0.0849;0;0;227;227;alp;0.0388;0;0;227;227
70;0.1500;68;123;Shetland sheepdog, Shetland sheep dog, Shetland;0.6158;0;0;227;227;collie;0.3508;0;0;227;227;papillon;0.0120;0;0;227;227;borzoi, Russian wolfhound;0.0100;0;0;227;227;Pomeranian;0.0017;0;0;227;227
70;0.1500;68;123;eggnog;0.1860;0;0;227;227;espresso;0.1681;0;0;227;227;cup;0.1669;0;0;227;227;beer glass;0.1217;0;0;227;227;consomme;0.1093;0;0;227;227
70;0.1500;68;123;mousetrap;0.3312;0;0;227;227;hamster;0.1375;0;0;227;227;harmonica, mouth organ, harp, mouth harp;0.0227;0;0;227;227;rule, ruler;0.0136;0;0;227;227;paintbrush;0.0108;0;0;227;227
