sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.0000;84;28;dogsled, dog sled, dog sleigh;0.4536;ski;0.0814;Scottish deerhound, deerhound;0.0510;Irish wolfhound;0.0468;alp;0.0462;dogsled, dog sled, dog sleigh;0.4536;ski;0.0814;Scottish deerhound, deerhound;0.0510;Irish wolfhound;0.0468;alp;0.0462;dogsled, dog sled, dog sleigh;0.4536;ski;0.0814;Scottish deerhound, deerhound;0.0510;Irish wolfhound;0.0468;alp;0.0462;dogsled, dog sled, dog sleigh;0.4536;ski;0.0814;Scottish deerhound, deerhound;0.0510;Irish wolfhound;0.0468;alp;0.0462;dogsled, dog sled, dog sleigh;0.4536;ski;0.0814;Scottish deerhound, deerhound;0.0510;Irish wolfhound;0.0468;alp;0.0462
70;0.0000;84;28;Shetland sheepdog, Shetland sheep dog, Shetland;0.7899;collie;0.1824;papillon;0.0210;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7899;collie;0.1824;papillon;0.0210;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7899;collie;0.1824;papillon;0.0210;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7899;collie;0.1824;papillon;0.0210;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7899;collie;0.1824;papillon;0.0210;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009
70;0.0000;84;28;espresso;0.2481;cup;0.1841;eggnog;0.1454;consomme;0.0826;beer glass;0.0787;espresso;0.2481;cup;0.1841;eggnog;0.1454;consomme;0.0826;beer glass;0.0787;espresso;0.2481;cup;0.1841;eggnog;0.1454;consomme;0.0826;beer glass;0.0787;espresso;0.2481;cup;0.1841;eggnog;0.1454;consomme;0.0826;beer glass;0.0787;espresso;0.2481;cup;0.1841;eggnog;0.1454;consomme;0.0826;beer glass;0.0787
70;0.0000;84;28;mousetrap;0.4144;hamster;0.0998;harmonica, mouth organ, harp, mouth harp;0.0190;paintbrush;0.0161;pencil sharpener;0.0125;mousetrap;0.4144;hamster;0.0998;harmonica, mouth organ, harp, mouth harp;0.0190;paintbrush;0.0161;pencil sharpener;0.0125;mousetrap;0.4144;hamster;0.0998;harmonica, mouth organ, harp, mouth harp;0.0190;paintbrush;0.0161;pencil sharpener;0.0125;mousetrap;0.4144;hamster;0.0998;harmonica, mouth organ, harp, mouth harp;0.0190;paintbrush;0.0161;pencil sharpener;0.0125;mousetrap;0.4144;hamster;0.0998;harmonica, mouth organ, harp, mouth harp;0.0190;paintbrush;0.0161;pencil sharpener;0.0125
70;0.0000;84;28;nail;0.3202;screw;0.1183;ringneck snake, ring-necked snake, ring snake;0.1046;thunder snake, worm snake, Carphophis amoenus;0.1031;water snake;0.0643;nail;0.3202;screw;0.1183;ringneck snake, ring-necked snake, ring snake;0.1046;thunder snake, worm snake, Carphophis amoenus;0.1031;water snake;0.0643;nail;0.3202;screw;0.1183;ringneck snake, ring-necked snake, ring snake;0.1046;thunder snake, worm snake, Carphophis amoenus;0.1031;water snake;0.0643;nail;0.3202;screw;0.1183;ringneck snake, ring-necked snake, ring snake;0.1046;thunder snake, worm snake, Carphophis amoenus;0.1031;water snake;0.0643;nail;0.3202;screw;0.1183;ringneck snake, ring-necked snake, ring snake;0.1046;thunder snake, worm snake, Carphophis amoenus;0.1031;water snake;0.0643
70;0.0000;84;28;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522
70;0.0000;84;28;face powder;0.2750;pick, plectrum, plectron;0.1456;lipstick, lip rouge;0.0889;spatula;0.0741;rubber eraser, rubber, pencil eraser;0.0553;face powder;0.2750;pick, plectrum, plectron;0.1456;lipstick, lip rouge;0.0889;spatula;0.0741;rubber eraser, rubber, pencil eraser;0.0553;face powder;0.2750;pick, plectrum, plectron;0.1456;lipstick, lip rouge;0.0889;spatula;0.0741;rubber eraser, rubber, pencil eraser;0.0553;face powder;0.2750;pick, plectrum, plectron;0.1456;lipstick, lip rouge;0.0889;spatula;0.0741;rubber eraser, rubber, pencil eraser;0.0553;face powder;0.2750;pick, plectrum, plectron;0.1456;lipstick, lip rouge;0.0889;spatula;0.0741;rubber eraser, rubber, pencil eraser;0.0553
70;0.0000;84;28;dining table, board;0.2286;table lamp;0.1020;potter's wheel;0.0736;desk;0.0665;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0401;dining table, board;0.2286;table lamp;0.1020;potter's wheel;0.0736;desk;0.0665;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0401;dining table, board;0.2286;table lamp;0.1020;potter's wheel;0.0736;desk;0.0665;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0401;dining table, board;0.2286;table lamp;0.1020;potter's wheel;0.0736;desk;0.0665;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0401;dining table, board;0.2286;table lamp;0.1020;potter's wheel;0.0736;desk;0.0665;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0401
70;0.0000;84;28;Maltese dog, Maltese terrier, Maltese;0.2156;nipple;0.1151;toy poodle;0.0648;Angora, Angora rabbit;0.0574;axolotl, mud puppy, Ambystoma mexicanum;0.0551;Maltese dog, Maltese terrier, Maltese;0.2156;nipple;0.1151;toy poodle;0.0648;Angora, Angora rabbit;0.0574;axolotl, mud puppy, Ambystoma mexicanum;0.0551;Maltese dog, Maltese terrier, Maltese;0.2156;nipple;0.1151;toy poodle;0.0648;Angora, Angora rabbit;0.0574;axolotl, mud puppy, Ambystoma mexicanum;0.0551;Maltese dog, Maltese terrier, Maltese;0.2156;nipple;0.1151;toy poodle;0.0648;Angora, Angora rabbit;0.0574;axolotl, mud puppy, Ambystoma mexicanum;0.0551;Maltese dog, Maltese terrier, Maltese;0.2156;nipple;0.1151;toy poodle;0.0648;Angora, Angora rabbit;0.0574;axolotl, mud puppy, Ambystoma mexicanum;0.0551
70;0.0000;84;28;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279
70;0.0000;84;28;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8331;lion, king of beasts, Panthera leo;0.0985;lynx, catamount;0.0104;timber wolf, grey wolf, gray wolf, Canis lupus;0.0065;dingo, warrigal, warragal, Canis dingo;0.0050;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8331;lion, king of beasts, Panthera leo;0.0985;lynx, catamount;0.0104;timber wolf, grey wolf, gray wolf, Canis lupus;0.0065;dingo, warrigal, warragal, Canis dingo;0.0050;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8331;lion, king of beasts, Panthera leo;0.0985;lynx, catamount;0.0104;timber wolf, grey wolf, gray wolf, Canis lupus;0.0065;dingo, warrigal, warragal, Canis dingo;0.0050;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8331;lion, king of beasts, Panthera leo;0.0985;lynx, catamount;0.0104;timber wolf, grey wolf, gray wolf, Canis lupus;0.0065;dingo, warrigal, warragal, Canis dingo;0.0050;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8331;lion, king of beasts, Panthera leo;0.0985;lynx, catamount;0.0104;timber wolf, grey wolf, gray wolf, Canis lupus;0.0065;dingo, warrigal, warragal, Canis dingo;0.0050
70;0.0000;84;28;guenon, guenon monkey;0.9066;patas, hussar monkey, Erythrocebus patas;0.0488;langur;0.0361;macaque;0.0049;baboon;0.0024;guenon, guenon monkey;0.9066;patas, hussar monkey, Erythrocebus patas;0.0488;langur;0.0361;macaque;0.0049;baboon;0.0024;guenon, guenon monkey;0.9066;patas, hussar monkey, Erythrocebus patas;0.0488;langur;0.0361;macaque;0.0049;baboon;0.0024;guenon, guenon monkey;0.9066;patas, hussar monkey, Erythrocebus patas;0.0488;langur;0.0361;macaque;0.0049;baboon;0.0024;guenon, guenon monkey;0.9066;patas, hussar monkey, Erythrocebus patas;0.0488;langur;0.0361;macaque;0.0049;baboon;0.0024
70;0.0000;84;28;recreational vehicle, RV, R.V.;0.9360;moving van;0.0332;mobile home, manufactured home;0.0098;minibus;0.0086;passenger car, coach, carriage;0.0037;recreational vehicle, RV, R.V.;0.9360;moving van;0.0332;mobile home, manufactured home;0.0098;minibus;0.0086;passenger car, coach, carriage;0.0037;recreational vehicle, RV, R.V.;0.9360;moving van;0.0332;mobile home, manufactured home;0.0098;minibus;0.0086;passenger car, coach, carriage;0.0037;recreational vehicle, RV, R.V.;0.9360;moving van;0.0332;mobile home, manufactured home;0.0098;minibus;0.0086;passenger car, coach, carriage;0.0037;recreational vehicle, RV, R.V.;0.9360;moving van;0.0332;mobile home, manufactured home;0.0098;minibus;0.0086;passenger car, coach, carriage;0.0037
70;0.0000;84;28;harvester, reaper;0.4767;thresher, thrasher, threshing machine;0.3381;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;hay;0.0221;tractor;0.0141;harvester, reaper;0.4767;thresher, thrasher, threshing machine;0.3381;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;hay;0.0221;tractor;0.0141;harvester, reaper;0.4767;thresher, thrasher, threshing machine;0.3381;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;hay;0.0221;tractor;0.0141;harvester, reaper;0.4767;thresher, thrasher, threshing machine;0.3381;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;hay;0.0221;tractor;0.0141;harvester, reaper;0.4767;thresher, thrasher, threshing machine;0.3381;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;hay;0.0221;tractor;0.0141
