sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
90;0.5000;espresso;0.2170;cup;0.1602;soup bowl;0.1246;coffee mug;0.0979;consomme;0.0788;soup bowl;0.1433;espresso;0.1284;cup;0.1161;consomme;0.1131;coffee mug;0.0766;consomme;0.1797;espresso;0.1529;soup bowl;0.1308;cup;0.0789;coffee mug;0.0615;consomme;0.1821;soup bowl;0.1150;espresso;0.1133;cup;0.0727;eggnog;0.0667;espresso;0.2170;cup;0.1602;soup bowl;0.1246;coffee mug;0.0979;consomme;0.0788;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;pill bottle;0.0830;lighter, light, igniter, ignitor;0.0524;pencil box, pencil case;0.0395;thimble;0.0366;Band Aid;0.0324;pill bottle;0.0830;lighter, light, igniter, ignitor;0.0524;pencil box, pencil case;0.0395;thimble;0.0366;Band Aid;0.0324;pill bottle;0.0830;lighter, light, igniter, ignitor;0.0524;pencil box, pencil case;0.0395;thimble;0.0366;Band Aid;0.0324;pill bottle;0.0830;lighter, light, igniter, ignitor;0.0524;pencil box, pencil case;0.0395;thimble;0.0366;Band Aid;0.0324;pill bottle;0.0830;lighter, light, igniter, ignitor;0.0524;pencil box, pencil case;0.0395;thimble;0.0366;Band Aid;0.0324;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;water snake;0.1958;ringneck snake, ring-necked snake, ring snake;0.1398;thunder snake, worm snake, Carphophis amoenus;0.0658;car mirror;0.0256;sea snake;0.0220;water snake;0.1958;ringneck snake, ring-necked snake, ring snake;0.1398;thunder snake, worm snake, Carphophis amoenus;0.0658;car mirror;0.0256;sea snake;0.0220;water snake;0.1958;ringneck snake, ring-necked snake, ring snake;0.1398;thunder snake, worm snake, Carphophis amoenus;0.0658;car mirror;0.0256;sea snake;0.0220;water snake;0.1958;ringneck snake, ring-necked snake, ring snake;0.1398;thunder snake, worm snake, Carphophis amoenus;0.0658;car mirror;0.0256;sea snake;0.0220;water snake;0.1958;ringneck snake, ring-necked snake, ring snake;0.1398;thunder snake, worm snake, Carphophis amoenus;0.0658;car mirror;0.0256;sea snake;0.0220;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;colobus, colobus monkey;0.3272;langur;0.1422;guenon, guenon monkey;0.0908;titi, titi monkey;0.0741;sloth bear, Melursus ursinus, Ursus ursinus;0.0456;colobus, colobus monkey;0.3312;langur;0.1427;guenon, guenon monkey;0.0912;titi, titi monkey;0.0751;marmoset;0.0451;colobus, colobus monkey;0.3272;langur;0.1422;guenon, guenon monkey;0.0908;titi, titi monkey;0.0741;sloth bear, Melursus ursinus, Ursus ursinus;0.0456;colobus, colobus monkey;0.3272;langur;0.1422;guenon, guenon monkey;0.0908;titi, titi monkey;0.0741;sloth bear, Melursus ursinus, Ursus ursinus;0.0456;colobus, colobus monkey;0.3786;langur;0.1402;guenon, guenon monkey;0.1058;titi, titi monkey;0.0763;marmoset;0.0457;0;1;222;223;1;3;196;220;0;0;224;224;1;3;183;219;0;1;224;222
90;0.5000;rubber eraser, rubber, pencil eraser;0.3450;lipstick, lip rouge;0.0942;ice lolly, lolly, lollipop, popsicle;0.0644;pill bottle;0.0599;hair spray;0.0311;rubber eraser, rubber, pencil eraser;0.3450;lipstick, lip rouge;0.0942;ice lolly, lolly, lollipop, popsicle;0.0644;pill bottle;0.0599;hair spray;0.0311;rubber eraser, rubber, pencil eraser;0.3450;lipstick, lip rouge;0.0942;ice lolly, lolly, lollipop, popsicle;0.0644;pill bottle;0.0599;hair spray;0.0311;rubber eraser, rubber, pencil eraser;0.3450;lipstick, lip rouge;0.0942;ice lolly, lolly, lollipop, popsicle;0.0644;pill bottle;0.0599;hair spray;0.0311;rubber eraser, rubber, pencil eraser;0.3450;lipstick, lip rouge;0.0942;ice lolly, lolly, lollipop, popsicle;0.0644;pill bottle;0.0599;hair spray;0.0311;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;223;224
90;0.5000;mousetrap;0.1676;American chameleon, anole, Anolis carolinensis;0.1155;marmot;0.1099;fox squirrel, eastern fox squirrel, Sciurus niger;0.0933;mongoose;0.0729;American chameleon, anole, Anolis carolinensis;0.1481;mousetrap;0.1280;marmot;0.0927;fox squirrel, eastern fox squirrel, Sciurus niger;0.0770;mongoose;0.0642;mousetrap;0.1643;American chameleon, anole, Anolis carolinensis;0.1157;marmot;0.1106;fox squirrel, eastern fox squirrel, Sciurus niger;0.0918;mongoose;0.0694;mousetrap;0.1682;American chameleon, anole, Anolis carolinensis;0.1160;marmot;0.1087;fox squirrel, eastern fox squirrel, Sciurus niger;0.0915;mongoose;0.0714;mousetrap;0.1682;American chameleon, anole, Anolis carolinensis;0.1160;marmot;0.1087;fox squirrel, eastern fox squirrel, Sciurus niger;0.0915;mongoose;0.0714;2;39;219;117;49;53;75;87;0;0;224;224;27;49;145;88;0;0;224;224
90;0.5000;Angora, Angora rabbit;0.3249;hamster;0.2649;axolotl, mud puppy, Ambystoma mexicanum;0.0289;Maltese dog, Maltese terrier, Maltese;0.0284;Persian cat;0.0251;Angora, Angora rabbit;0.3320;hamster;0.2661;axolotl, mud puppy, Ambystoma mexicanum;0.0285;Maltese dog, Maltese terrier, Maltese;0.0272;Persian cat;0.0247;Angora, Angora rabbit;0.3330;hamster;0.2668;axolotl, mud puppy, Ambystoma mexicanum;0.0287;Maltese dog, Maltese terrier, Maltese;0.0265;Persian cat;0.0252;Angora, Angora rabbit;0.3330;hamster;0.2668;axolotl, mud puppy, Ambystoma mexicanum;0.0287;Maltese dog, Maltese terrier, Maltese;0.0265;Persian cat;0.0252;Angora, Angora rabbit;0.3330;hamster;0.2668;axolotl, mud puppy, Ambystoma mexicanum;0.0287;Maltese dog, Maltese terrier, Maltese;0.0265;Persian cat;0.0252;0;0;224;224;0;0;223;223;0;0;223;223;0;0;224;224;0;0;224;224
90;0.5000;weevil;0.0932;barn spider, Araneus cavaticus;0.0792;garden spider, Aranea diademata;0.0696;wolf spider, hunting spider;0.0509;black widow, Latrodectus mactans;0.0375;weevil;0.0932;barn spider, Araneus cavaticus;0.0792;garden spider, Aranea diademata;0.0696;wolf spider, hunting spider;0.0509;black widow, Latrodectus mactans;0.0375;weevil;0.0932;barn spider, Araneus cavaticus;0.0792;garden spider, Aranea diademata;0.0696;wolf spider, hunting spider;0.0509;black widow, Latrodectus mactans;0.0375;weevil;0.0932;barn spider, Araneus cavaticus;0.0792;garden spider, Aranea diademata;0.0696;wolf spider, hunting spider;0.0509;black widow, Latrodectus mactans;0.0375;weevil;0.0932;barn spider, Araneus cavaticus;0.0792;garden spider, Aranea diademata;0.0696;wolf spider, hunting spider;0.0509;black widow, Latrodectus mactans;0.0375;2;0;222;200;0;0;224;224;0;1;224;223;0;0;224;224;0;1;223;222
90;0.5000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9432;impala, Aepyceros melampus;0.0256;lynx, catamount;0.0163;gazelle;0.0036;wallaby, brush kangaroo;0.0018;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9531;impala, Aepyceros melampus;0.0186;lynx, catamount;0.0166;gazelle;0.0027;jaguar, panther, Panthera onca, Felis onca;0.0016;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9529;impala, Aepyceros melampus;0.0194;lynx, catamount;0.0160;gazelle;0.0027;jaguar, panther, Panthera onca, Felis onca;0.0016;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9538;impala, Aepyceros melampus;0.0181;lynx, catamount;0.0168;gazelle;0.0025;jaguar, panther, Panthera onca, Felis onca;0.0016;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9538;impala, Aepyceros melampus;0.0181;lynx, catamount;0.0168;gazelle;0.0025;jaguar, panther, Panthera onca, Felis onca;0.0016;0;0;224;224;0;0;224;224;0;0;217;224;0;0;224;224;0;0;224;224
90;0.5000;guenon, guenon monkey;0.6404;langur;0.2031;patas, hussar monkey, Erythrocebus patas;0.0894;titi, titi monkey;0.0153;squirrel monkey, Saimiri sciureus;0.0102;guenon, guenon monkey;0.6404;langur;0.2031;patas, hussar monkey, Erythrocebus patas;0.0894;titi, titi monkey;0.0153;squirrel monkey, Saimiri sciureus;0.0102;guenon, guenon monkey;0.6374;langur;0.2064;patas, hussar monkey, Erythrocebus patas;0.0892;titi, titi monkey;0.0153;squirrel monkey, Saimiri sciureus;0.0101;guenon, guenon monkey;0.6404;langur;0.2031;patas, hussar monkey, Erythrocebus patas;0.0894;titi, titi monkey;0.0153;squirrel monkey, Saimiri sciureus;0.0102;guenon, guenon monkey;0.6404;langur;0.2031;patas, hussar monkey, Erythrocebus patas;0.0894;titi, titi monkey;0.0153;squirrel monkey, Saimiri sciureus;0.0102;0;0;224;224;0;0;224;224;35;26;173;195;16;1;207;222;27;8;193;213
90;0.5000;recreational vehicle, RV, R.V.;0.3596;mobile home, manufactured home;0.1946;bullet train, bullet;0.1096;moving van;0.0566;passenger car, coach, carriage;0.0439;recreational vehicle, RV, R.V.;0.3564;mobile home, manufactured home;0.1950;bullet train, bullet;0.1101;moving van;0.0564;passenger car, coach, carriage;0.0447;recreational vehicle, RV, R.V.;0.3563;mobile home, manufactured home;0.1955;bullet train, bullet;0.1101;moving van;0.0570;passenger car, coach, carriage;0.0444;recreational vehicle, RV, R.V.;0.3563;mobile home, manufactured home;0.1955;bullet train, bullet;0.1101;moving van;0.0570;passenger car, coach, carriage;0.0444;recreational vehicle, RV, R.V.;0.3563;mobile home, manufactured home;0.1955;bullet train, bullet;0.1101;moving van;0.0570;passenger car, coach, carriage;0.0444;0;0;224;224;1;11;222;211;0;3;222;220;0;0;224;224;1;8;219;214
90;0.5000;rapeseed;0.2160;hay;0.0514;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0340;tennis ball;0.0206;ox;0.0161;rapeseed;0.2160;hay;0.0514;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0340;tennis ball;0.0206;ox;0.0161;rapeseed;0.2160;hay;0.0514;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0340;tennis ball;0.0206;ox;0.0161;rapeseed;0.2476;hay;0.0521;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0240;tennis ball;0.0183;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0140;rapeseed;0.2160;hay;0.0514;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0340;tennis ball;0.0206;ox;0.0161;0;0;224;224;0;15;222;208;0;0;224;224;0;0;224;224;0;1;224;223
90;0.5000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8700;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1245;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0017;tiger shark, Galeocerdo cuvieri;0.0011;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0006;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8700;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1245;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0017;tiger shark, Galeocerdo cuvieri;0.0011;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0006;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8700;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1245;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0017;tiger shark, Galeocerdo cuvieri;0.0011;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0006;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8700;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1245;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0017;tiger shark, Galeocerdo cuvieri;0.0011;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0006;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8700;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1245;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0017;tiger shark, Galeocerdo cuvieri;0.0011;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0006;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;spotlight, spot;0.3743;matchstick;0.1302;lighter, light, igniter, ignitor;0.1096;torch;0.0708;microphone, mike;0.0531;spotlight, spot;0.3743;matchstick;0.1302;lighter, light, igniter, ignitor;0.1096;torch;0.0708;microphone, mike;0.0531;spotlight, spot;0.3673;matchstick;0.1252;lighter, light, igniter, ignitor;0.1131;torch;0.0682;microphone, mike;0.0544;spotlight, spot;0.3743;matchstick;0.1302;lighter, light, igniter, ignitor;0.1096;torch;0.0708;microphone, mike;0.0531;spotlight, spot;0.3763;matchstick;0.1281;lighter, light, igniter, ignitor;0.1089;torch;0.0705;microphone, mike;0.0535;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;banded gecko;0.1627;kite;0.0588;tick;0.0540;axolotl, mud puppy, Ambystoma mexicanum;0.0400;weasel;0.0353;banded gecko;0.1627;kite;0.0588;tick;0.0540;axolotl, mud puppy, Ambystoma mexicanum;0.0400;weasel;0.0353;banded gecko;0.1627;kite;0.0588;tick;0.0540;axolotl, mud puppy, Ambystoma mexicanum;0.0400;weasel;0.0353;banded gecko;0.1627;kite;0.0588;tick;0.0540;axolotl, mud puppy, Ambystoma mexicanum;0.0400;weasel;0.0353;banded gecko;0.1485;kite;0.0596;tick;0.0580;axolotl, mud puppy, Ambystoma mexicanum;0.0370;weasel;0.0346;0;0;224;224;1;1;218;220;0;0;224;223;0;0;224;224;1;2;142;123
90;0.5000;switch, electric switch, electrical switch;0.1248;projector;0.0933;file, file cabinet, filing cabinet;0.0778;carton;0.0618;mousetrap;0.0311;switch, electric switch, electrical switch;0.1011;projector;0.0766;carton;0.0371;file, file cabinet, filing cabinet;0.0336;matchstick;0.0315;switch, electric switch, electrical switch;0.1248;projector;0.0933;file, file cabinet, filing cabinet;0.0778;carton;0.0618;mousetrap;0.0311;switch, electric switch, electrical switch;0.1243;projector;0.0936;file, file cabinet, filing cabinet;0.0771;carton;0.0617;mousetrap;0.0311;switch, electric switch, electrical switch;0.1248;projector;0.0933;file, file cabinet, filing cabinet;0.0778;carton;0.0618;mousetrap;0.0311;0;0;224;224;0;0;224;224;0;0;224;224;0;3;223;221;0;0;224;224
90;0.5000;crane;0.3808;plate rack;0.1307;mousetrap;0.0585;steel arch bridge;0.0499;shopping cart;0.0494;crane;0.3808;plate rack;0.1307;mousetrap;0.0585;steel arch bridge;0.0499;shopping cart;0.0494;crane;0.3764;plate rack;0.1326;mousetrap;0.0592;shopping cart;0.0501;steel arch bridge;0.0500;crane;0.3808;plate rack;0.1307;mousetrap;0.0585;steel arch bridge;0.0499;shopping cart;0.0494;crane;0.3808;plate rack;0.1307;mousetrap;0.0585;steel arch bridge;0.0499;shopping cart;0.0494;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;spider web, spider's web;0.0917;black and gold garden spider, Argiope aurantia;0.0503;terrapin;0.0429;garden spider, Aranea diademata;0.0391;lacewing, lacewing fly;0.0349;spider web, spider's web;0.0917;black and gold garden spider, Argiope aurantia;0.0503;terrapin;0.0429;garden spider, Aranea diademata;0.0391;lacewing, lacewing fly;0.0349;spider web, spider's web;0.0917;black and gold garden spider, Argiope aurantia;0.0503;terrapin;0.0429;garden spider, Aranea diademata;0.0391;lacewing, lacewing fly;0.0349;spider web, spider's web;0.0917;black and gold garden spider, Argiope aurantia;0.0503;terrapin;0.0429;garden spider, Aranea diademata;0.0391;lacewing, lacewing fly;0.0349;spider web, spider's web;0.0917;black and gold garden spider, Argiope aurantia;0.0503;terrapin;0.0429;garden spider, Aranea diademata;0.0391;lacewing, lacewing fly;0.0349;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;ballplayer, baseball player;0.1015;bathing cap, swimming cap;0.0396;baseball;0.0355;rifle;0.0262;cannon;0.0245;ballplayer, baseball player;0.0981;bathing cap, swimming cap;0.0372;baseball;0.0351;rifle;0.0284;cannon;0.0251;ballplayer, baseball player;0.0929;baseball;0.0382;cannon;0.0319;rifle;0.0307;black widow, Latrodectus mactans;0.0300;ballplayer, baseball player;0.0929;baseball;0.0381;cannon;0.0321;black widow, Latrodectus mactans;0.0321;rifle;0.0313;ballplayer, baseball player;0.1015;bathing cap, swimming cap;0.0396;baseball;0.0355;rifle;0.0262;cannon;0.0245;0;6;224;218;0;0;224;224;0;0;224;224;0;0;224;224;0;5;224;219
90;0.5000;Granny Smith;0.6799;bell pepper;0.0344;cucumber, cuke;0.0229;strawberry;0.0150;tennis ball;0.0149;Granny Smith;0.6869;bell pepper;0.0366;cucumber, cuke;0.0211;syringe;0.0146;tennis ball;0.0143;Granny Smith;0.6777;bell pepper;0.0370;cucumber, cuke;0.0220;syringe;0.0152;tennis ball;0.0148;Granny Smith;0.6628;bell pepper;0.0412;cucumber, cuke;0.0224;strawberry;0.0154;syringe;0.0150;Granny Smith;0.6771;bell pepper;0.0369;cucumber, cuke;0.0222;syringe;0.0153;tennis ball;0.0149;0;0;224;224;0;2;223;220;0;1;222;223;1;4;220;217;8;18;213;202
90;0.5000;planetarium;0.9873;mosque;0.0054;dome;0.0051;water tower;0.0015;beacon, lighthouse, beacon light, pharos;0.0002;planetarium;0.9873;mosque;0.0054;dome;0.0051;water tower;0.0015;beacon, lighthouse, beacon light, pharos;0.0002;planetarium;0.9873;mosque;0.0054;dome;0.0051;water tower;0.0015;beacon, lighthouse, beacon light, pharos;0.0002;planetarium;0.9873;mosque;0.0054;dome;0.0051;water tower;0.0015;beacon, lighthouse, beacon light, pharos;0.0002;planetarium;0.9873;mosque;0.0054;dome;0.0051;water tower;0.0015;beacon, lighthouse, beacon light, pharos;0.0002;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;vulture;0.3021;black grouse;0.2767;ostrich, Struthio camelus;0.0777;house finch, linnet, Carpodacus mexicanus;0.0244;partridge;0.0229;vulture;0.3021;black grouse;0.2767;ostrich, Struthio camelus;0.0777;house finch, linnet, Carpodacus mexicanus;0.0244;partridge;0.0229;vulture;0.3021;black grouse;0.2767;ostrich, Struthio camelus;0.0777;house finch, linnet, Carpodacus mexicanus;0.0244;partridge;0.0229;vulture;0.3021;black grouse;0.2767;ostrich, Struthio camelus;0.0777;house finch, linnet, Carpodacus mexicanus;0.0244;partridge;0.0229;vulture;0.3021;black grouse;0.2767;ostrich, Struthio camelus;0.0777;house finch, linnet, Carpodacus mexicanus;0.0244;partridge;0.0229;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;2;1;219;220
90;0.5000;table lamp;0.2814;lampshade, lamp shade;0.0837;pool table, billiard table, snooker table;0.0677;spotlight, spot;0.0648;candle, taper, wax light;0.0251;table lamp;0.2814;lampshade, lamp shade;0.0837;pool table, billiard table, snooker table;0.0677;spotlight, spot;0.0648;candle, taper, wax light;0.0251;table lamp;0.2814;lampshade, lamp shade;0.0837;pool table, billiard table, snooker table;0.0677;spotlight, spot;0.0648;candle, taper, wax light;0.0251;table lamp;0.2814;lampshade, lamp shade;0.0837;pool table, billiard table, snooker table;0.0677;spotlight, spot;0.0648;candle, taper, wax light;0.0251;table lamp;0.2814;lampshade, lamp shade;0.0837;pool table, billiard table, snooker table;0.0677;spotlight, spot;0.0648;candle, taper, wax light;0.0251;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;white wolf, Arctic wolf, Canis lupus tundrarum;0.9200;Arctic fox, white fox, Alopex lagopus;0.0308;timber wolf, grey wolf, gray wolf, Canis lupus;0.0197;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0126;Samoyed, Samoyede;0.0044;white wolf, Arctic wolf, Canis lupus tundrarum;0.9200;Arctic fox, white fox, Alopex lagopus;0.0308;timber wolf, grey wolf, gray wolf, Canis lupus;0.0197;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0126;Samoyed, Samoyede;0.0044;white wolf, Arctic wolf, Canis lupus tundrarum;0.6820;Arctic fox, white fox, Alopex lagopus;0.1772;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0491;timber wolf, grey wolf, gray wolf, Canis lupus;0.0158;Samoyed, Samoyede;0.0131;white wolf, Arctic wolf, Canis lupus tundrarum;0.4317;Arctic fox, white fox, Alopex lagopus;0.2031;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1442;Samoyed, Samoyede;0.0173;timber wolf, grey wolf, gray wolf, Canis lupus;0.0165;white wolf, Arctic wolf, Canis lupus tundrarum;0.9200;Arctic fox, white fox, Alopex lagopus;0.0308;timber wolf, grey wolf, gray wolf, Canis lupus;0.0197;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0126;Samoyed, Samoyede;0.0044;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;beagle;0.4395;Pembroke, Pembroke Welsh corgi;0.2095;English foxhound;0.1232;Walker hound, Walker foxhound;0.0483;Cardigan, Cardigan Welsh corgi;0.0458;beagle;0.4395;Pembroke, Pembroke Welsh corgi;0.2095;English foxhound;0.1232;Walker hound, Walker foxhound;0.0483;Cardigan, Cardigan Welsh corgi;0.0458;beagle;0.4395;Pembroke, Pembroke Welsh corgi;0.2095;English foxhound;0.1232;Walker hound, Walker foxhound;0.0483;Cardigan, Cardigan Welsh corgi;0.0458;beagle;0.4395;Pembroke, Pembroke Welsh corgi;0.2095;English foxhound;0.1232;Walker hound, Walker foxhound;0.0483;Cardigan, Cardigan Welsh corgi;0.0458;beagle;0.4395;Pembroke, Pembroke Welsh corgi;0.2095;English foxhound;0.1232;Walker hound, Walker foxhound;0.0483;Cardigan, Cardigan Welsh corgi;0.0458;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;green mamba;0.4522;green snake, grass snake;0.2576;vine snake;0.0907;green lizard, Lacerta viridis;0.0592;night snake, Hypsiglena torquata;0.0259;green mamba;0.4706;green snake, grass snake;0.2668;vine snake;0.0905;green lizard, Lacerta viridis;0.0457;night snake, Hypsiglena torquata;0.0269;green mamba;0.4786;green snake, grass snake;0.2920;vine snake;0.0898;green lizard, Lacerta viridis;0.0301;night snake, Hypsiglena torquata;0.0281;green mamba;0.4522;green snake, grass snake;0.2576;vine snake;0.0907;green lizard, Lacerta viridis;0.0592;night snake, Hypsiglena torquata;0.0259;green mamba;0.4522;green snake, grass snake;0.2576;vine snake;0.0907;green lizard, Lacerta viridis;0.0592;night snake, Hypsiglena torquata;0.0259;0;0;224;224;0;0;224;224;0;0;224;224;0;1;224;223;0;0;224;224
90;0.5000;refrigerator, icebox;0.2089;photocopier;0.0520;pill bottle;0.0337;matchstick;0.0291;perfume, essence;0.0261;refrigerator, icebox;0.2089;photocopier;0.0520;pill bottle;0.0337;matchstick;0.0291;perfume, essence;0.0261;refrigerator, icebox;0.2089;photocopier;0.0520;pill bottle;0.0337;matchstick;0.0291;perfume, essence;0.0261;refrigerator, icebox;0.2089;photocopier;0.0520;pill bottle;0.0337;matchstick;0.0291;perfume, essence;0.0261;refrigerator, icebox;0.2089;photocopier;0.0520;pill bottle;0.0337;matchstick;0.0291;perfume, essence;0.0261;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;cabbage butterfly;0.2290;daisy;0.1270;axolotl, mud puppy, Ambystoma mexicanum;0.0690;sea slug, nudibranch;0.0497;jellyfish;0.0339;cabbage butterfly;0.2243;daisy;0.1283;axolotl, mud puppy, Ambystoma mexicanum;0.0688;sea slug, nudibranch;0.0500;jellyfish;0.0342;cabbage butterfly;0.2290;daisy;0.1270;axolotl, mud puppy, Ambystoma mexicanum;0.0690;sea slug, nudibranch;0.0497;jellyfish;0.0339;cabbage butterfly;0.2290;daisy;0.1270;axolotl, mud puppy, Ambystoma mexicanum;0.0690;sea slug, nudibranch;0.0497;jellyfish;0.0339;cabbage butterfly;0.2290;daisy;0.1270;axolotl, mud puppy, Ambystoma mexicanum;0.0690;sea slug, nudibranch;0.0497;jellyfish;0.0339;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
90;0.5000;go-kart;0.8241;racer, race car, racing car;0.0499;amphibian, amphibious vehicle;0.0247;speedboat;0.0198;bobsled, bobsleigh, bob;0.0160;go-kart;0.8241;racer, race car, racing car;0.0499;amphibian, amphibious vehicle;0.0247;speedboat;0.0198;bobsled, bobsleigh, bob;0.0160;go-kart;0.8331;racer, race car, racing car;0.0464;amphibian, amphibious vehicle;0.0236;speedboat;0.0188;bobsled, bobsleigh, bob;0.0149;go-kart;0.8241;racer, race car, racing car;0.0499;amphibian, amphibious vehicle;0.0247;speedboat;0.0198;bobsled, bobsleigh, bob;0.0160;go-kart;0.8241;racer, race car, racing car;0.0499;amphibian, amphibious vehicle;0.0247;speedboat;0.0198;bobsled, bobsleigh, bob;0.0160;0;0;224;224;0;0;222;224;0;2;208;195;0;0;224;224;0;0;222;210
90;0.5000;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0805;sea lion;0.0596;ptarmigan;0.0559;Arctic fox, white fox, Alopex lagopus;0.0536;African grey, African gray, Psittacus erithacus;0.0251;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0805;sea lion;0.0596;ptarmigan;0.0559;Arctic fox, white fox, Alopex lagopus;0.0536;African grey, African gray, Psittacus erithacus;0.0251;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0834;sea lion;0.0691;ptarmigan;0.0553;Arctic fox, white fox, Alopex lagopus;0.0528;African grey, African gray, Psittacus erithacus;0.0316;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0805;sea lion;0.0596;ptarmigan;0.0559;Arctic fox, white fox, Alopex lagopus;0.0536;African grey, African gray, Psittacus erithacus;0.0251;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0805;sea lion;0.0596;ptarmigan;0.0559;Arctic fox, white fox, Alopex lagopus;0.0536;African grey, African gray, Psittacus erithacus;0.0251;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;223;0;0;224;224
90;0.5000;bannister, banister, balustrade, balusters, handrail;0.3461;prison, prison house;0.1230;sliding door;0.0702;window shade;0.0259;spotlight, spot;0.0156;bannister, banister, balustrade, balusters, handrail;0.3461;prison, prison house;0.1230;sliding door;0.0702;window shade;0.0259;spotlight, spot;0.0156;bannister, banister, balustrade, balusters, handrail;0.3501;prison, prison house;0.1209;sliding door;0.0709;window shade;0.0262;spotlight, spot;0.0157;bannister, banister, balustrade, balusters, handrail;0.3501;prison, prison house;0.1209;sliding door;0.0709;window shade;0.0262;spotlight, spot;0.0157;bannister, banister, balustrade, balusters, handrail;0.3461;prison, prison house;0.1230;sliding door;0.0702;window shade;0.0259;spotlight, spot;0.0156;0;0;224;224;0;0;224;224;3;2;221;222;0;0;224;224;0;0;224;224
