sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
80;0.5000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.3510;7;19;220;150;tractor;0.1461;21;61;94;87;harvester, reaper;0.1409;1;9;225;218;thresher, thrasher, threshing machine;0.1295;0;0;227;227;web site, website, internet site, site;0.0515;7;48;160;103
80;0.5000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.5754;0;0;227;227;sea lion;0.0536;5;20;146;180;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0447;0;0;227;227;nematode, nematode worm, roundworm;0.0277;0;2;201;221;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0237;0;0;227;227
80;0.5000;fire screen, fireguard;0.1145;0;0;227;227;digital clock;0.0652;0;0;227;227;guillotine;0.0411;0;0;227;227;prison, prison house;0.0247;0;0;227;227;lighter, light, igniter, ignitor;0.0242;0;0;227;227
80;0.5000;flatworm, platyhelminth;0.2495;1;0;223;154;nematode, nematode worm, roundworm;0.1541;55;48;119;82;hook, claw;0.1196;5;5;204;145;nail;0.0828;65;76;77;45;slug;0.0567;58;54;103;71
80;0.5000;pencil sharpener;0.5328;0;0;227;227;switch, electric switch, electrical switch;0.2482;20;57;126;126;cassette player;0.0255;20;72;86;88;digital clock;0.0171;0;0;227;227;remote control, remote;0.0134;20;80;124;85
80;0.5000;nematode, nematode worm, roundworm;0.2199;0;0;227;227;tick;0.2166;0;0;227;227;ant, emmet, pismire;0.0999;0;0;227;227;barn spider, Araneus cavaticus;0.0500;0;0;227;227;knot;0.0458;0;0;225;225
80;0.5000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2026;0;0;227;227;three-toed sloth, ai, Bradypus tridactylus;0.1820;0;0;227;227;marmoset;0.1360;7;16;196;131;junco, snowbird;0.0948;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.0610;3;0;213;152
80;0.5000;assault rifle, assault gun;0.2051;4;43;204;172;chain saw, chainsaw;0.0733;15;47;155;102;bulletproof vest;0.0503;6;47;158;94;ballplayer, baseball player;0.0229;0;1;227;226;chain;0.0149;0;0;227;227
80;0.5000;Granny Smith;0.6003;0;0;227;227;bell pepper;0.3955;24;64;62;93;cucumber, cuke;0.0012;12;49;198;151;fig;0.0009;27;67;55;76;acorn;0.0003;2;36;224;169
80;0.5000;planetarium;0.9783;0;0;227;227;dome;0.0075;0;0;227;227;crash helmet;0.0061;95;31;54;131;mosque;0.0031;0;0;227;227;football helmet;0.0007;0;0;227;227
80;0.5000;black grouse;0.3678;11;16;188;158;prairie chicken, prairie grouse, prairie fowl;0.2205;0;0;227;227;cheetah, chetah, Acinonyx jubatus;0.0776;0;0;221;220;ruffed grouse, partridge, Bonasa umbellus;0.0591;0;0;227;227;hyena, hyaena;0.0382;0;0;227;227
80;0.5000;table lamp;0.8582;0;0;227;227;birdhouse;0.0195;0;0;227;227;lampshade, lamp shade;0.0179;0;0;227;227;stove;0.0178;0;0;227;227;joystick;0.0146;0;0;227;227
80;0.5000;Arctic fox, white fox, Alopex lagopus;0.2893;0;3;227;224;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2661;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.1948;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.1056;3;59;129;129;Great Pyrenees;0.0106;0;0;226;225
80;0.5000;English foxhound;0.4740;11;25;215;198;Walker hound, Walker foxhound;0.4452;0;0;227;227;beagle;0.0694;0;0;227;227;EntleBucher;0.0025;0;0;227;227;Cardigan, Cardigan Welsh corgi;0.0022;0;0;227;227
80;0.5000;pick, plectrum, plectron;0.2783;0;0;227;227;vine snake;0.1751;0;0;227;227;green mamba;0.1384;0;0;227;227;zucchini, courgette;0.0899;0;0;227;227;cucumber, cuke;0.0669;0;0;227;227
80;0.5000;pill bottle;0.2707;0;0;227;227;mailbox, letter box;0.0675;0;0;227;227;space heater;0.0380;0;0;227;227;birdhouse;0.0265;0;0;227;227;pedestal, plinth, footstall;0.0263;4;19;136;188
80;0.5000;cabbage butterfly;0.9287;0;0;227;227;daisy;0.0234;10;0;139;191;ant, emmet, pismire;0.0195;0;0;227;227;sulphur butterfly, sulfur butterfly;0.0059;0;0;227;227;bee;0.0045;11;1;162;175
80;0.5000;go-kart;0.3198;0;0;227;227;motor scooter, scooter;0.2025;0;0;227;227;snowmobile;0.1619;0;0;227;227;amphibian, amphibious vehicle;0.0641;0;7;150;180;speedboat;0.0512;0;0;227;227
80;0.5000;weasel;0.1939;0;0;227;227;otter;0.1895;0;0;227;227;mink;0.1625;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;19;1;140;164;black-footed ferret, ferret, Mustela nigripes;0.0665;7;2;135;163
80;0.5000;screen, CRT screen;0.1597;0;0;227;227;loupe, jeweler's loupe;0.0999;0;0;227;227;fire screen, fireguard;0.0764;8;0;219;224;cleaver, meat cleaver, chopper;0.0566;19;14;120;161;chain saw, chainsaw;0.0430;0;0;227;227
80;0.5000;half track;0.9912;1;48;216;168;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;0;7;225;218;amphibian, amphibious vehicle;0.0022;16;21;91;107;thresher, thrasher, threshing machine;0.0001;0;7;225;219;steam locomotive;0.0001;27;16;88;89
80;0.5000;nipple;0.1506;22;2;196;224;patas, hussar monkey, Erythrocebus patas;0.0700;0;0;227;227;hair spray;0.0533;0;0;227;227;pickelhaube;0.0458;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0402;0;0;227;227
80;0.5000;ant, emmet, pismire;0.2699;0;0;227;227;barn spider, Araneus cavaticus;0.1119;0;0;227;227;ground beetle, carabid beetle;0.0807;0;0;227;227;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0766;0;0;226;227;damselfly;0.0547;3;48;150;167
80;0.5000;abacus;0.9158;0;0;227;227;accordion, piano accordion, squeeze box;0.0209;0;0;227;227;panpipe, pandean pipe, syrinx;0.0057;0;0;227;227;plate rack;0.0052;0;0;227;227;ear, spike, capitulum;0.0042;0;0;227;227
80;0.5000;velvet;0.3288;0;0;227;227;mailbag, postbag;0.0614;0;0;227;227;studio couch, day bed;0.0279;0;0;227;227;wallet, billfold, notecase, pocketbook;0.0275;0;0;227;227;breastplate, aegis, egis;0.0191;0;0;227;227
80;0.5000;tick;0.6759;30;4;186;197;ant, emmet, pismire;0.1232;0;0;227;227;barn spider, Araneus cavaticus;0.0546;0;0;227;227;snail;0.0355;4;0;169;184;electric ray, crampfish, numbfish, torpedo;0.0169;0;0;227;227
80;0.5000;neck brace;0.2545;63;68;132;36;toilet tissue, toilet paper, bathroom tissue;0.1269;0;0;227;227;nipple;0.1262;0;0;227;227;paper towel;0.0887;0;0;227;227;diaper, nappy, napkin;0.0273;0;0;227;227
80;0.5000;window shade;0.4658;0;0;227;227;radiator;0.2427;0;0;227;227;oil filter;0.1202;5;0;222;224;space heater;0.0539;0;0;227;227;modem;0.0110;0;0;227;227
80;0.5000;black stork, Ciconia nigra;0.4900;4;7;215;220;spoonbill;0.3129;0;0;227;227;crane;0.1434;57;8;97;141;limpkin, Aramus pictus;0.0205;0;0;227;227;hummingbird;0.0076;9;3;145;166
80;0.5000;miniature schnauzer;0.7243;0;0;227;227;standard schnauzer;0.0626;0;0;227;227;wire-haired fox terrier;0.0556;1;3;155;194;Norfolk terrier;0.0267;0;0;227;227;Norwich terrier;0.0192;0;0;227;227
80;0.5000;Leonberg;0.1713;62;63;125;138;bull mastiff;0.1649;0;0;227;227;Brabancon griffon;0.0733;0;0;227;227;bloodhound, sleuthhound;0.0632;4;2;193;188;flat-coated retriever;0.0433;0;0;227;227
80;0.5000;joystick;0.2677;0;0;227;227;iron, smoothing iron;0.2211;5;0;150;208;pencil sharpener;0.0518;0;2;225;174;switch, electric switch, electrical switch;0.0498;2;2;223;207;soap dispenser;0.0494;9;13;136;168
80;0.5000;freight car;0.3575;20;27;207;190;theater curtain, theatre curtain;0.3003;56;31;100;91;tobacco shop, tobacconist shop, tobacconist;0.1185;0;0;227;227;prayer rug, prayer mat;0.0618;0;0;227;227;cinema, movie theater, movie theatre, movie house, picture palace;0.0228;2;2;196;197
80;0.5000;English foxhound;0.3778;0;0;227;227;beagle;0.2009;11;23;138;183;Walker hound, Walker foxhound;0.1208;11;23;127;179;redbone;0.1113;0;0;227;227;Brittany spaniel;0.0260;0;0;227;227
80;0.5000;screen, CRT screen;0.4464;21;28;186;172;television, television system;0.2758;12;18;135;128;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.1511;0;0;227;227;monitor;0.0227;12;15;146;141;school bus;0.0217;0;0;227;227
80;0.5000;Windsor tie;0.7478;0;0;227;227;Loafer;0.0170;0;0;188;226;spatula;0.0118;0;0;224;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0115;0;0;227;227;radiator;0.0113;0;0;227;227
80;0.5000;jacamar;0.1349;24;18;202;203;common newt, Triturus vulgaris;0.0765;17;13;178;153;snail;0.0743;0;0;227;227;slug;0.0684;0;0;227;227;hummingbird;0.0575;24;20;137;125
80;0.5000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;0;0;227;227;sea slug, nudibranch;0.0000;0;0;227;227;goldfish, Carassius auratus;0.0000;0;0;227;227;snail;0.0000;0;0;227;227;slug;0.0000;0;0;227;227
80;0.5000;switch, electric switch, electrical switch;0.9103;26;58;192;163;digital clock;0.0814;18;40;141;141;digital watch;0.0018;5;54;137;116;Band Aid;0.0013;4;0;151;198;combination lock;0.0011;49;7;105;178
80;0.5000;handkerchief, hankie, hanky, hankey;0.6860;0;0;227;227;plate;0.0263;0;2;171;192;strawberry;0.0211;0;0;227;227;envelope;0.0191;0;0;227;226;bib;0.0159;0;0;227;227
80;0.5000;nipple;0.4429;0;2;222;222;earthstar;0.0948;0;0;219;217;toy terrier;0.0464;0;0;227;227;oxygen mask;0.0302;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0272;0;0;227;227
80;0.5000;cab, hack, taxi, taxicab;0.7693;0;0;227;227;school bus;0.2058;0;0;227;227;moving van;0.0038;2;0;161;202;racer, race car, racing car;0.0037;6;2;143;198;sports car, sport car;0.0037;6;2;140;173
80;0.5000;Pomeranian;0.1900;0;0;227;227;Japanese spaniel;0.1336;0;0;227;227;Chihuahua;0.1141;0;0;227;227;Pekinese, Pekingese, Peke;0.0991;0;0;227;227;keeshond;0.0683;0;0;227;227
80;0.5000;stinkhorn, carrion fungus;0.5424;0;0;227;227;gyromitra;0.1024;0;0;227;227;weasel;0.0760;10;0;195;151;bolete;0.0483;1;0;180;166;earthstar;0.0361;0;0;227;225
80;0.5000;parallel bars, bars;0.1183;0;0;227;227;fire screen, fireguard;0.1122;3;4;150;219;tripod;0.0862;0;0;227;227;theater curtain, theatre curtain;0.0390;0;0;162;224;bannister, banister, balustrade, balusters, handrail;0.0263;0;0;227;227
80;0.5000;switch, electric switch, electrical switch;0.2049;44;18;115;190;lighter, light, igniter, ignitor;0.1400;40;24;117;167;knee pad;0.0805;12;2;169;202;whistle;0.0716;30;16;138;165;pencil sharpener;0.0610;35;23;77;143
80;0.5000;sweatshirt;0.4529;0;0;227;227;poncho;0.4199;0;0;227;227;bulletproof vest;0.0318;0;5;227;218;cloak;0.0207;0;0;227;227;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0134;3;5;217;173
80;0.5000;flat-coated retriever;0.3730;0;0;227;227;Gordon setter;0.1598;0;0;227;227;curly-coated retriever;0.1027;0;0;227;227;groenendael;0.0821;0;0;227;227;affenpinscher, monkey pinscher, monkey dog;0.0454;0;0;227;227
80;0.5000;jellyfish;0.9303;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0222;0;0;227;227;nematode, nematode worm, roundworm;0.0150;0;0;227;227;volcano;0.0048;0;0;227;227;lampshade, lamp shade;0.0048;5;10;206;128
80;0.5000;green lizard, Lacerta viridis;0.2034;0;0;227;227;American chameleon, anole, Anolis carolinensis;0.1687;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.1338;36;5;117;133;common newt, Triturus vulgaris;0.1316;0;0;227;227;banded gecko;0.0754;35;4;109;125
80;0.5000;redbone;0.1029;0;0;227;227;lakeside, lakeshore;0.0556;0;3;227;223;sea lion;0.0520;34;68;97;74;container ship, containership, container vessel;0.0373;0;0;227;227;Chesapeake Bay retriever;0.0281;7;74;176;78
80;0.5000;rock beauty, Holocanthus tricolor;0.9818;7;6;202;194;eel;0.0099;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0080;0;0;227;227;green mamba;0.0001;6;2;220;212;coral reef;0.0000;0;0;227;227
80;0.5000;tusker;0.7812;0;0;227;227;Indian elephant, Elephas maximus;0.1321;3;3;159;148;African elephant, Loxodonta africana;0.0747;2;2;145;167;dugong, Dugong dugon;0.0056;0;0;227;227;Weimaraner;0.0021;19;31;141;116
80;0.5000;spatula;0.0900;0;0;227;227;dough;0.0608;1;0;211;221;French loaf;0.0356;0;0;227;227;honeycomb;0.0327;2;0;198;152;Petri dish;0.0308;0;0;227;227
80;0.5000;pill bottle;0.6607;0;0;227;227;nipple;0.1055;0;0;227;227;safety pin;0.0475;0;0;227;227;maraca;0.0342;82;99;23;30;whistle;0.0252;38;85;95;83
80;0.5000;ice lolly, lolly, lollipop, popsicle;0.5885;9;2;218;225;whistle;0.1530;0;0;227;227;sunscreen, sunblock, sun blocker;0.0537;0;0;227;227;spatula;0.0230;0;0;227;227;nipple;0.0208;0;0;227;227
80;0.5000;school bus;0.1133;0;0;227;227;rock beauty, Holocanthus tricolor;0.0642;0;0;227;227;cab, hack, taxi, taxicab;0.0598;0;0;227;227;pick, plectrum, plectron;0.0527;0;0;227;227;sweatshirt;0.0486;2;2;183;205
80;0.5000;dugong, Dugong dugon;0.5302;6;53;177;102;tiger shark, Galeocerdo cuvieri;0.1758;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1263;0;0;227;226;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0555;17;7;168;135;electric ray, crampfish, numbfish, torpedo;0.0183;0;0;227;227
80;0.5000;space shuttle;0.2981;0;0;227;227;screw;0.2346;0;62;226;162;warplane, military plane;0.1535;0;0;227;227;airliner;0.1094;16;68;132;102;kite;0.0880;0;0;227;227
80;0.5000;toyshop;0.1013;7;4;217;221;comic book;0.0925;0;0;227;227;chain saw, chainsaw;0.0846;0;0;227;227;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0784;0;0;227;227;power drill;0.0778;4;14;139;185
80;0.5000;black grouse;0.9975;0;0;227;227;prairie chicken, prairie grouse, prairie fowl;0.0009;45;24;86;165;partridge;0.0005;12;12;122;176;ruffed grouse, partridge, Bonasa umbellus;0.0004;37;25;95;140;ptarmigan;0.0002;0;0;227;227
80;0.5000;bannister, banister, balustrade, balusters, handrail;0.1041;0;0;227;218;chainlink fence;0.0386;1;0;226;227;parking meter;0.0378;5;2;222;225;car mirror;0.0288;0;0;227;227;mailbox, letter box;0.0273;0;0;227;227
80;0.5000;dhole, Cuon alpinus;0.4478;40;16;178;174;redbone;0.2449;0;0;227;227;Brabancon griffon;0.1043;3;2;163;183;patas, hussar monkey, Erythrocebus patas;0.0499;47;12;109;129;dingo, warrigal, warragal, Canis dingo;0.0269;0;0;227;227
80;0.5000;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.4161;1;0;226;227;titi, titi monkey;0.0624;0;0;227;227;sloth bear, Melursus ursinus, Ursus ursinus;0.0484;0;0;227;227;marmoset;0.0461;0;0;227;227;barn spider, Araneus cavaticus;0.0402;0;0;227;227
80;0.5000;Norfolk terrier;0.2705;0;0;227;227;otterhound, otter hound;0.2122;0;0;227;227;Norwich terrier;0.1265;0;0;227;227;Irish terrier;0.1081;0;0;227;227;briard;0.0498;0;0;227;227
80;0.5000;caldron, cauldron;0.3886;0;0;227;227;mortar;0.2250;0;0;227;227;wok;0.1320;1;2;226;197;frying pan, frypan, skillet;0.1093;0;4;226;178;soup bowl;0.0230;0;0;227;177
80;0.5000;valley, vale;0.2914;0;15;227;211;alp;0.1820;0;0;227;227;lakeside, lakeshore;0.1057;0;0;227;227;stone wall;0.0594;52;64;94;111;volcano;0.0536;0;48;155;111
80;0.5000;Afghan hound, Afghan;0.6567;0;0;227;227;briard;0.2335;0;0;227;227;Irish water spaniel;0.0246;0;0;227;227;Sussex spaniel;0.0142;0;0;227;227;Newfoundland, Newfoundland dog;0.0117;0;0;227;227
80;0.5000;chain saw, chainsaw;0.0398;2;58;202;159;toyshop;0.0397;0;0;227;227;dogsled, dog sled, dog sleigh;0.0248;5;62;148;128;drilling platform, offshore rig;0.0228;0;7;153;175;chain;0.0222;0;0;227;227
80;0.5000;ant, emmet, pismire;0.1127;7;5;217;222;common newt, Triturus vulgaris;0.1008;0;1;151;196;wolf spider, hunting spider;0.0801;0;0;227;227;spider web, spider's web;0.0663;0;0;227;227;barn spider, Araneus cavaticus;0.0544;0;0;227;227
80;0.5000;can opener, tin opener;0.2873;0;0;227;227;hair slide;0.1351;0;0;227;227;whistle;0.0782;0;105;186;71;cleaver, meat cleaver, chopper;0.0770;0;0;227;227;loupe, jeweler's loupe;0.0667;0;122;170;63
80;0.5000;cinema, movie theater, movie theatre, movie house, picture palace;0.1868;0;0;227;227;whistle;0.0698;0;0;227;227;restaurant, eating house, eating place, eatery;0.0500;13;7;149;133;slot, one-armed bandit;0.0480;14;6;136;122;pool table, billiard table, snooker table;0.0379;0;0;227;227
80;0.5000;spotlight, spot;0.2180;0;0;227;227;velvet;0.1336;7;6;205;206;nematode, nematode worm, roundworm;0.0855;0;0;227;227;digital clock;0.0380;7;2;211;220;Granny Smith;0.0369;3;0;218;226
80;0.5000;barn spider, Araneus cavaticus;0.2082;15;39;200;188;grey fox, gray fox, Urocyon cinereoargenteus;0.1187;0;0;173;194;isopod;0.1123;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0630;0;0;227;227;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.0256;0;0;227;218
80;0.5000;knee pad;0.3538;8;7;219;210;mouse, computer mouse;0.0691;8;0;219;218;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0677;0;0;227;227;hand-held computer, hand-held microcomputer;0.0457;14;2;213;181;digital watch;0.0390;0;0;227;227
80;0.5000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1240;0;0;227;227;spider monkey, Ateles geoffroyi;0.0610;2;3;151;182;titi, titi monkey;0.0582;0;0;227;227;barn spider, Araneus cavaticus;0.0493;0;0;227;210;vine snake;0.0384;13;3;133;178
80;0.5000;black-footed ferret, ferret, Mustela nigripes;0.4246;0;0;227;227;weasel;0.1913;4;35;188;153;meerkat, mierkat;0.0727;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0453;0;0;227;227;squirrel monkey, Saimiri sciureus;0.0371;0;0;227;227
80;0.5000;indri, indris, Indri indri, Indri brevicaudatus;0.1852;0;0;227;227;Madagascar cat, ring-tailed lemur, Lemur catta;0.1463;10;4;108;153;spider monkey, Ateles geoffroyi;0.1153;5;0;182;180;guenon, guenon monkey;0.1071;0;0;227;227;titi, titi monkey;0.1001;34;25;90;137
80;0.5000;colobus, colobus monkey;0.1916;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.1046;0;0;227;227;spider monkey, Ateles geoffroyi;0.1026;3;4;221;196;guenon, guenon monkey;0.0822;0;0;227;227;orangutan, orang, orangutang, Pongo pygmaeus;0.0758;0;0;227;227
80;0.5000;yawl;0.9374;0;0;227;227;schooner;0.0409;41;34;96;127;trimaran;0.0150;0;0;227;227;catamaran;0.0040;0;0;227;227;pirate, pirate ship;0.0006;36;21;106;150
80;0.5000;patas, hussar monkey, Erythrocebus patas;0.2238;0;0;227;227;macaque;0.1615;0;0;227;227;Chihuahua;0.0902;0;32;224;195;langur;0.0709;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0702;28;47;178;132
80;0.5000;passenger car, coach, carriage;0.1450;0;0;227;227;moving van;0.1365;0;0;227;227;digital clock;0.1174;14;25;132;151;minibus;0.1012;5;15;137;166;limousine, limo;0.0602;0;5;225;217
80;0.5000;wood rabbit, cottontail, cottontail rabbit;0.2502;44;76;127;89;dhole, Cuon alpinus;0.1621;0;0;227;227;orangutan, orang, orangutang, Pongo pygmaeus;0.1014;0;0;227;227;Sussex spaniel;0.0954;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0552;0;0;227;227
80;0.5000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.9192;0;0;227;227;isopod;0.0238;16;11;184;152;bittern;0.0101;0;0;227;227;limpkin, Aramus pictus;0.0053;0;0;227;227;dugong, Dugong dugon;0.0037;51;43;133;109
80;0.5000;strawberry;0.6574;0;0;227;227;bell pepper;0.1210;8;9;138;161;hip, rose hip, rosehip;0.0565;0;0;227;227;Granny Smith;0.0326;35;51;98;119;fig;0.0271;0;1;227;226
80;0.5000;wood rabbit, cottontail, cottontail rabbit;0.2028;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0360;0;11;180;191;cheetah, chetah, Acinonyx jubatus;0.0347;4;83;131;91;hare;0.0336;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0327;0;0;227;227
80;0.6000;nematode, nematode worm, roundworm;0.2328;69;61;133;119;sidewinder, horned rattlesnake, Crotalus cerastes;0.1117;5;10;150;176;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1037;57;63;61;55;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0536;4;13;134;161;sea snake;0.0403;50;63;65;62
80;0.6000;assault rifle, assault gun;0.0960;8;37;217;140;alp;0.0883;17;24;132;147;tripod;0.0665;59;60;74;70;nail;0.0399;71;77;7;23;coyote, prairie wolf, brush wolf, Canis latrans;0.0339;67;77;10;23
80;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8197;5;10;164;156;collie;0.1473;1;0;177;220;papillon;0.0101;71;40;47;102;Pembroke, Pembroke Welsh corgi;0.0036;5;2;132;159;Cardigan, Cardigan Welsh corgi;0.0033;0;0;225;226
80;0.6000;consomme;0.6035;11;3;210;182;eggnog;0.1453;27;7;111;161;cup;0.0908;50;8;62;120;soup bowl;0.0849;23;4;108;152;espresso;0.0212;16;1;109;132
80;0.6000;hourglass;0.2147;19;0;200;227;pick, plectrum, plectron;0.0429;0;0;227;227;cockroach, roach;0.0257;26;13;117;144;drumstick;0.0208;0;0;217;227;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0199;62;63;66;90
80;0.6000;sidewinder, horned rattlesnake, Crotalus cerastes;0.3761;16;59;200;162;water snake;0.1590;54;124;91;57;ringneck snake, ring-necked snake, ring snake;0.1340;0;3;224;200;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0991;0;1;224;221;thunder snake, worm snake, Carphophis amoenus;0.0605;46;12;102;171
80;0.6000;screw;0.1052;8;56;208;141;radiator;0.0460;37;8;122;184;milk can;0.0411;42;68;105;105;binoculars, field glasses, opera glasses;0.0347;0;0;225;227;assault rifle, assault gun;0.0268;2;1;223;225
80;0.6000;tennis ball;0.1926;0;0;227;227;pick, plectrum, plectron;0.1065;13;27;125;163;rubber eraser, rubber, pencil eraser;0.1028;12;9;138;143;lipstick, lip rouge;0.0589;5;2;123;158;face powder;0.0583;16;39;106;85
80;0.6000;birdhouse;0.3519;3;7;182;208;table lamp;0.1281;0;0;227;227;ocarina, sweet potato;0.1106;7;39;171;93;dining table, board;0.0192;0;11;176;136;worm fence, snake fence, snake-rail fence, Virginia fence;0.0184;3;7;191;219
80;0.6000;hamster;0.2269;29;5;160;179;Pomeranian;0.1759;11;2;106;140;Maltese dog, Maltese terrier, Maltese;0.1258;0;0;227;227;toy poodle;0.0987;20;2;107;147;weasel;0.0510;0;0;227;227
80;0.6000;rock beauty, Holocanthus tricolor;0.2849;71;37;146;173;lemon;0.1953;67;39;57;121;axolotl, mud puppy, Ambystoma mexicanum;0.1029;12;2;126;152;spaghetti squash;0.0860;0;0;227;227;fig;0.0619;67;50;33;81
80;0.6000;dingo, warrigal, warragal, Canis dingo;0.6677;21;4;151;205;red wolf, maned wolf, Canis rufus, Canis niger;0.0675;33;4;88;175;kit fox, Vulpes macrotis;0.0321;15;3;112;177;timber wolf, grey wolf, gray wolf, Canis lupus;0.0225;12;3;116;181;Eskimo dog, husky;0.0178;7;1;124;180
80;0.6000;patas, hussar monkey, Erythrocebus patas;0.8170;53;17;141;208;guenon, guenon monkey;0.1211;85;35;36;122;macaque;0.0181;115;101;14;21;colobus, colobus monkey;0.0153;43;25;93;176;proboscis monkey, Nasalis larvatus;0.0134;20;14;140;164
80;0.6000;recreational vehicle, RV, R.V.;0.5565;0;9;210;211;moving van;0.2750;32;90;104;74;mobile home, manufactured home;0.1106;3;21;182;154;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0223;1;5;223;177;ambulance;0.0063;13;20;117;166
80;0.6000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.3510;94;28;99;46;tractor;0.1461;4;64;221;162;harvester, reaper;0.1409;29;62;109;41;thresher, thrasher, threshing machine;0.1295;1;31;225;196;web site, website, internet site, site;0.0515;37;62;92;68
80;0.6000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.5754;0;0;227;224;sea lion;0.0536;47;35;93;164;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0447;3;7;155;192;nematode, nematode worm, roundworm;0.0277;5;17;142;152;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0237;9;10;139;182
80;0.6000;fire screen, fireguard;0.1145;0;0;227;227;digital clock;0.0652;3;1;223;226;guillotine;0.0411;6;2;213;222;prison, prison house;0.0247;1;2;217;170;lighter, light, igniter, ignitor;0.0242;3;7;120;147
80;0.6000;flatworm, platyhelminth;0.2495;59;67;106;67;nematode, nematode worm, roundworm;0.1541;78;54;58;59;hook, claw;0.1196;63;84;58;39;nail;0.0828;69;76;69;44;slug;0.0567;65;77;69;41
80;0.6000;pencil sharpener;0.5328;0;0;227;227;switch, electric switch, electrical switch;0.2482;25;121;100;57;cassette player;0.0255;20;73;125;87;digital clock;0.0171;21;60;111;112;remote control, remote;0.0134;52;151;3;7
80;0.6000;nematode, nematode worm, roundworm;0.2199;0;0;227;227;tick;0.2166;0;0;225;226;ant, emmet, pismire;0.0999;0;0;225;225;barn spider, Araneus cavaticus;0.0500;0;38;168;121;knot;0.0458;0;1;224;224
80;0.6000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2026;4;40;202;149;three-toed sloth, ai, Bradypus tridactylus;0.1820;25;7;177;127;marmoset;0.1360;2;0;184;150;junco, snowbird;0.0948;0;9;181;141;wood rabbit, cottontail, cottontail rabbit;0.0610;10;8;163;129
80;0.6000;assault rifle, assault gun;0.2051;20;62;167;118;chain saw, chainsaw;0.0733;15;46;146;103;bulletproof vest;0.0503;29;63;121;69;ballplayer, baseball player;0.0229;0;36;226;186;chain;0.0149;15;65;182;83
80;0.6000;Granny Smith;0.6003;32;61;156;126;bell pepper;0.3955;30;73;53;48;cucumber, cuke;0.0012;38;73;35;27;fig;0.0009;22;65;55;52;acorn;0.0003;2;36;225;172
